"project_name","sample_date","SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"Routine_R9","08/15/2018 03:00:00","03-EMIL-5.1","N","FB","ALSRNY","03-EMIL-5.1-08152018-WS-FB","03-EMIL-5.1-08152018-WS-FB","WS","N","Field",NA,"R1807768","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/14/2018 09:00:00","08-BLCK-84.5","N","N","ALSRNY","08-BLCK-84.5-08142018-WS","08-BLCK-84.5-08142018-WS","WS","N","Field",NA,"R1807769","Unknown",NA,NA,NA,NA,NA,"08/15/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/14/2018 12:00:00","12-MOHK-79.5","N","N","ALSRNY","12-MOHK-79.5-08142018-WS","12-MOHK-79.5-08142018-WS","WS","N","Field",NA,"R1807769","Unknown",NA,NA,NA,NA,NA,"08/15/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/15/2018 09:00:00","08-BLCK-8.0","N","N","ALSRNY","08-BLCK-8.0-08152018-WS","08-BLCK-8.0-08152018-WS","WS","N","Field",NA,"R1807769","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/15/2018 11:00:00","09-GTCH-17.7","N","N","ALSRNY","09-GTCH-17.7-08152018-WS","09-GTCH-17.7-08152018-WS","WS","N","Field",NA,"R1807769","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/15/2018 13:00:00","09-GRAS-7.8","N","N","ALSRNY","09-GRAS-7.8-08152018-WS","09-GRAS-7.8-08152018-WS","WS","N","Field",NA,"R1807769","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/14/2018 00:00:00","08-BLCK-84.5","N","N","ALSRNY","08-BLCK-84.5-08142018-WS","08-BLCK-84.5-08142018-WS","WS","N","Field",NA,"R1807770","Unknown",NA,NA,NA,NA,NA,"08/15/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/14/2018 00:00:00","12-MOHK-79.5","N","N","ALSRNY","12-MOHK-79.5-08142018-WS","12-MOHK-79.5-08142018-WS","WS","N","Field",NA,"R1807770","Unknown",NA,NA,NA,NA,NA,"08/15/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/15/2018 09:00:00","08-BLCK-8.0","N","N","ALSRNY","08-BLCK-8.0-08152018-WS","08-BLCK-8.0-08152018-WS","WS","N","Field",NA,"R1807770","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/15/2018 11:00:00","09-GTCH-17.7","N","N","ALSRNY","09-GTCH-17.7-08152018-WS","09-GTCH-17.7-08152018-WS","WS","N","Field",NA,"R1807770","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R6","08/15/2018 13:00:00","09-GRAS-7.8","N","N","ALSRNY","09-GRAS-7.8-08152018-WS","09-GRAS-7.8-08152018-WS","WS","N","Field",NA,"R1807770","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 08:15:00","13-WALK-44.4","N","N","ALSRNY","13-WALK-44.4-08152018-W","13-WALK-44.4-08152018-W","WS","N","Field",NA,"R1807868","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 09:00:00","13-MASO-0.2","N","N","ALSRNY","13-MASO-0.2-08152018-W","13-MASO-0.2-08152018-W","WS","N","Field",NA,"R1807868","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 09:30:00","13-MONH-0.4","N","N","ALSRNY","13-MONH-0.4-08152018-W","13-MONH-0.4-08152018-W","WS","N","Field",NA,"R1807868","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 10:45:00","13-WCHEE-0.6","N","EB","ALSRNY","13-WCHEE-0.6-08152018-W-EB","13-WCHEE-0.6-08152018-W-EB","WS","N","Field",NA,"R1807868","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 10:15:00","13-WALK-46.6","N","N","ALSRNY","13-WALK-46.6-08152018-W","13-WALK-46.6-08152018-W","WS","N","Field",NA,"R1807868","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 10:45:00","13-WCHEE-0.6","N","N","ALSRNY","13-WCHEE-0.6-08152018","13-WCHEE-0.6-08152018","WS","N","Field",NA,"R1807868","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 11:11:00","13-WALK-26.9","N","N","ALSRNY","13-WALK-26.9-08152018-W","13-WALK-26.9-08152018-W","WS","N","Field",NA,"R1807869","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 10:25:00","13-TINW-0.5","N","N","ALSRNY","13-TINW-0.5-08152018-W","13-TINW-0.5-08152018-W","WS","N","Field",NA,"R1807869","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 09:25:00","13-WALK-29.9","N","N","ALSRNY","13-WALK-29.9-08152018-W","13-WALK-29.9-08152018-W","WS","N","Field",NA,"R1807869","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 13:48:00","13-WALK-22.8","N","N","ALSRNY","13-WALK-22.8-08152018-W","13-WALK-22.8-08152018-W","WS","N","Field",NA,"R1807869","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 12:16:00","13-DWAR-2.0","N","N_DUPPARENT","ALSRNY","13-DWAR-2.0-08152018-W","13-DWAR-2.0-08152018-W","WS","N","Field",NA,"R1807869","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 12:16:00","13-DWAR-2.0","N","DUP","ALSRNY","13-DWAR-2.0-08152018-W-DUP","13-DWAR-2.0-08152018-W-DUP","WS","N","Field",NA,"R1807869","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 16:22:00","13-PKIL-0.4","N","N","ALSRNY","13-PKIL-0.4-08152018-W","13-PKIL-0.4-08152018-W","WS","N","Field",NA,"R1807869","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 15:20:00","13-WALK-19.0","N","N","ALSRNY","13-WALK-19.0-08152018-W","13-WALK-19.0-08152018-W","WS","N","Field",NA,"R1807869","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/15/2018 14:50:00","13-GUNK-0.4","N","N","ALSRNY","13-GUNK-0.4-08152018-W","13-GUNK-0.4-08152018-W","WS","N","Field",NA,"R1807869","Unknown",NA,NA,NA,NA,NA,"08/16/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 11:00:00","13-GUNK-37.7","N","N","ALSRNY","13-GUNK-37.7-081618-WS","13-GUNK-37.7-081618-WS","WS","N","Field",NA,"R1807890","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 09:58:00","13-GUNK_T35-0.2","N","N","ALSRNY","13-GUNK_T35-0.2-081618-WS","13-GUNK_T35-0.2-081618-WS","WS","N","Field",NA,"R1807890","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 08:58:00","13-GUNK-40.3","N","N","ALSRNY","13-GUNK-40.3-081618-WS","13-GUNK-40.3-081618-WS","WS","N","Field",NA,"R1807890","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 15:05:00","13-WALK-35.6","N","N","ALSRNY","13-WALK-35.6-081618-WS","13-WALK-35.6-081618-WS","WS","N","Field",NA,"R1807890","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 13:41:00","13-MONH-4.1","N","N","ALSRNY","13-MONH-4.1-081618-WS","13-MONH-4.1-081618-WS","WS","N","Field",NA,"R1807890","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 12:44:00","13-LGUN-6.0","N","N","ALSRNY","13-LGUN-6.0-081618-WS","13-LGUN-6.0-081618-WS","WS","N","Field",NA,"R1807890","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 13:41:00","13-MONH-4.1","N","FB","ALSRNY","13-MONH-4.1-081618-WS-FB","13-MONH-4.1-081618-WS-FB","WS","N","Field",NA,"R1807890","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 16:15:00","13-WALK-2.1","N","N","ALSRNY","13-WALK-2.1-081618-WS","13-WALK-2.1-081618-WS","WS","N","Field",NA,"R1807891","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 15:30:00","13-WALK-0.7","N","N","ALSRNY","13-WALK-0.7-081618-WS","13-WALK-0.7-081618-WS","WS","N","Field",NA,"R1807891","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 14:00:00","13-WALK-9.8","N","N","ALSRNY","13-WALK-9.8-081618-WS","13-WALK-9.8-081618-WS","WS","N","Field",NA,"R1807891","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 10:30:00","13-WALK-60.1","N","N","ALSRNY","13-WALK-60.1-081618-WS","13-WALK-60.1-081618-WS","WS","N","Field",NA,"R1807891","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","08/16/2018 16:15:00","13-WALK-2.1","N","EB","ALSRNY","13-WALK-2.1-081618-WS-EB","13-WALK-2.1-081618-WS-EB","WS","N","Field",NA,"R1807891","Unknown",NA,NA,NA,NA,NA,"08/17/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Routine_R4","08/16/2018 11:00:00","11-HOOS-20.8","N","N","ALSRNY","11-HOOS-20.8-08162018-WS","11-HOOS-20.8-08162018-WS","WS","N","Field",NA,"R1808040","Unknown",NA,NA,NA,NA,NA,"08/22/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/22/2018 12:30:00","04-MILH-0.1","N","N","ALSRNY","04-MILH-0.1-08222018-W","04-MILH-0.1-08222018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/22/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/22/2018 11:45:00","04-MILH-0.9","N","N","ALSRNY","04-MILH-0.9-08222018-W","04-MILH-0.9-08222018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/22/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/22/2018 14:30:00","04-OATK_T17-0.2","N","N","ALSRNY","04-OATK_T17-0.2-08222018-W","04-OATK_T17-0.2-08222018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/22/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/22/2018 15:30:00","04-OATK_T17-0.4","N","N","ALSRNY","04-OATK_T17-0.4-08222018-W","04-OATK_T17-0.4-08222018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/22/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/22/2018 17:30:00","04-OATK-4.2","N","N","ALSRNY","04-OATK-4.2-08222018-W","04-OATK-4.2-08222018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/22/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/22/2018 16:30:00","04-OATK-5.8","N","N","ALSRNY","04-OATK-5.8-08222018-W","04-OATK-5.8-08222018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/22/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/23/2018 09:00:00","04-WCOTN-0.2","N","N","ALSRNY","04-WCOTN-0.2-08232018-W","04-WCOTN-0.2-08232018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/23/2018 10:00:00","04-WCOTN-0.5","N","N","ALSRNY","04-WCOTN-0.5-08232018-W","04-WCOTN-0.5-08232018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/23/2018 12:00:00","05-COHO-23.6","N","N","ALSRNY","05-COHO-23.6-08232018-W","05-COHO-23.6-08232018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/23/2018 12:40:00","05-COHO-17.3","N","N","ALSRNY","05-COHO-17.3-08232018-W","05-COHO-17.3-08232018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/23/2018 13:00:00","05-COHO-11.1","N","N","ALSRNY","05-COHO-11.1-08232018-W","05-COHO-11.1-08232018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/23/2018 13:33:00","05-COHO-7.4","N","N","ALSRNY","05-COHO-7.4-08232018-W","05-COHO-7.4-08232018-W","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Trees_4_Tribs_Cohocton","08/23/2018 13:30:00","05-COHO-7.4","N","EB","ALSRNY","05-COHO-7.4-08232018-W-EB","05-COHO-7.4-08232018-W-EB","WS","N","Field",NA,"R1808042","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/21/2018 10:00:00","15-RAMA-1.1","N","N","ALSRNY","15-RAMA-1.1-08212018-WS","15-RAMA-1.1-08212018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/21/2018 11:00:00","15-RAMA-4.8","N","N","ALSRNY","15-RAMA-4.8-08212018-WS","15-RAMA-4.8-08212018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/21/2018 12:30:00","15-RAMA-11.8","N","N","ALSRNY","15-RAMA-11.8-08212018-WS","15-RAMA-11.8-08212018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/21/2018 13:30:00","15-RAMA-13.3","N","N","ALSRNY","15-RAMA-13.3-08212018-WS","15-RAMA-13.3-08212018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/22/2018 12:00:00","15-RAMA-16.8","N","N","ALSRNY","15-RAMA-16.8-08222018-WS","15-RAMA-16.8-08222018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/22/2018 12:45:00","15-RAMA-16.8","N","EB","ALSRNY","15-RAMA-16.8-08222018-WS-EB","15-RAMA-16.8-08222018-WS-EB","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/22/2018 12:45:00","15-RAMA-16.8","N","EB","ALSRNY","15-RAMA-16.8-08222018-WS-EBS","15-RAMA-16.8-08222018-WS-EB","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/23/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/21/2018 14:30:00","15-RAMA-16.1","N","N_DUPPARENT","ALSRNY","15-RAMA-16.1-08212018-WS","15-RAMA-16.1-08212018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/21/2018 15:30:00","15-RAMA-16.5","N","N","ALSRNY","15-RAMA-16.5-08212018-WS","15-RAMA-16.5-08212018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/21/2018 16:30:00","15-RAMA-16.7","N","N","ALSRNY","15-RAMA-16.7-08212018-WS","15-RAMA-16.7-08212018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/21/2018 15:00:00","15-RAMA-16.1","N","DUP","ALSRNY","15-RAMA-16.1-08212018-WS-DUP","15-RAMA-16.1-08212018-WS-DUP","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/21/2018 16:00:00","15-OCSDSTP-001","N","N","ALSRNY","15-OCSDSTP-001-08212018-WS","15-OCSDSTP-001-08212018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/22/2018 09:30:00","15-RAMA_T25_3-0.3","N","N","ALSRNY","15-RAMA_T25_3-0.3-WS","15-RAMA_T25_3-0.3-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/22/2018 08:45:00","15-KJSTP-001","Y","N","ALSRNY","15KJSTP-001-08222018-WS","15KJSTP-001-08222018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/22/2018 08:15:00","15-RAMA_T25_3-0.2","N","N","ALSRNY","15-RAMA_T25_3-0.2-08222018-WS","15-RAMA_T25_3-0.2-08222018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Ramapo_RAS","08/22/2018 10:45:00","15-RAMA-18.6","N","N","ALSRNY","15-RAMA-18.6-08222018-WS","15-RAMA-18.6-08222018-WS","WS","N","Field",NA,"R1808082","Unknown",NA,NA,NA,NA,NA,"08/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 09:30:00","13-WALK-2.1","N","N","ALSRNY","13-WALK-2.1-09052018-W","13-WALK-2.1-09052018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 09:15:00","13-WALK-0.8","N","N","ALSRNY","13-WALK-0.8-09052018-W","13-WALK-0.8-09052018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 10:00:00","13-SWAK-1.7","N","N","ALSRNY","13-SWAK-1.7-09052018-W","13-SWAK-1.7-09052018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 11:00:00","13-WKLEI-0.6","N","N","ALSRNY","13-WKLEI-0.6-09052018-W","13-WKLEI-0.6-09052018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 11:45:00","13-WALK-9.8","N","N_DUPPARENT","ALSRNY","13-WALK-9.8-09052018-W","13-WALK-9.8-09052018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 14:30:00","13-WALK-60.1","N","N","ALSRNY","13-WALK-60.1-09052018-W","13-WALK-60.1-09052018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 13:45:00","13-RUTG-1.5","N","N","ALSRNY","13-RUTG-1.5-09052018-W","13-RUTG-1.5-09052018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 15:15:00","13-POCH-1.8","N","N","ALSRNY","13-POCH-1.8-09052018-W","13-POCH-1.8-09052018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 16:00:00","13-QKER-0.9","N","N","ALSRNY","13-QKER-0.9-09052018-W","13-QKER-0.9-09052018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/05/2018 11:45:00","13-WALK-9.8","N","DUP","ALSRNY","13-WALK-9.8-09052018-W-DUP","13-WALK-9.8-09052018-W-DUP","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/06/2018 08:00:00","13-WALK-44.4","N","N","ALSRNY","13-WALK-44.4-09062018-W","13-WALK-44.4-09062018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"Wallkill_RAS","09/06/2018 08:40:00","13-MASO-0.2","N","N","ALSRNY","13-MASO-0.2-09062018-W","13-MASO-0.2-09062018-W","WS","N","Field",NA,"R1808566","Unknown",NA,NA,NA,NA,NA,"09/06/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
