"CHS_EVENT_SMAS_HISTORY_ID","CHS_EVENT_SMAS_SAMPLE_DATE","CHS_SITE_ID_CORR","CHS_DATA_PROVIDER","CHS_SYS_SAMPLE_CDE","CHS_SAMPLE_NAME","CHS_SAMPLE_MATRIX_CDE","CHS_DEC_SAMPLE_TYPE_CDE","CHS_LAB_SAMPLE_TYPE_CDE","CHS_SAMPLE_SOURCE","CHS_PARENT_SAMPLE_CDE","CHS_SAMPLE_DEL_GRP","CHS_SAMPLE_DATETIME","CHS_SAMPLE_RECEIPT_DATE","CHS_SYS_LOC_CDE","CHS_CHAIN_OF_CUSTODY","CHS_SAMPLER","CHS_SAMPLING_COMPANY_CODE","CHS_COMMENT"
"LAB_INTERNAL","08/22/2018","N","ALSRNY","603900-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/22/2018 23:22:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","604667-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/29/2018 19:57:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/10/2018","N","ALSRNY","602275-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/10/2018 21:34:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","320897-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/29/2018 12:35:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/23/2018","N","ALSRNY","320578-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/23/2018 16:30:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/22/2018","N","ALSRNY","603772-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/22/2018 18:23:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/23/2018","N","ALSRNY","603901-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/23/2018 01:27:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/23/2018","N","ALSRNY","604517-LCS4","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/23/2018 19:43:00",,,,,"NYSDEC",
"06-PONY-0.2","08/08/2018","N","ALSRNY","06-PONY-0.2-08082018-WSDUP","06-PONY-0.2-08082018-WS","WS","N","LR","Lab","06-PONY-0.2-08082018-WS","R1807620","08/08/2018 10:15:00","08/09/2018","Unknown",,,"NYSDEC",
"06-OTGO-10.8","08/09/2018","N","ALSRNY","06-OTGO-10.8-08092018-WS-EBDUP","06-OTGO-10.8-08092018-WS-EB","WS","EB","LR","Lab","06-OTGO-10.8-08092018-WS-EB","R1807620","08/09/2018 13:30:00","08/10/2018","Unknown",,,"NYSDEC",
"06-OTTC-0.2","08/08/2018","N","ALSRNY","06-OTTC-0.2-08082018-WSMS","06-OTTC-0.2-08082018-WS","WS","N","MS","Lab","06-OTTC-0.2-08082018-WS","R1807620","08/08/2018 08:15:00","08/09/2018","Unknown",,,"NYSDEC",
"06-PONY-0.2","08/08/2018","N","ALSRNY","06-PONY-0.2-08082018-WSMS","06-PONY-0.2-08082018-WS","WS","N","MS","Lab","06-PONY-0.2-08082018-WS","R1807620","08/08/2018 10:15:00","08/09/2018","Unknown",,,"NYSDEC",
"06-MICI-3.7","08/08/2018","N","ALSRNY","06-MICI-3.7-08082018-WSMS","06-MICI-3.7-08082018-WS","WS","N_DUPPARENT","MS","Lab","06-MICI-3.7-08082018-WS","R1807620","08/08/2018 12:30:00","08/09/2018","Unknown",,,"NYSDEC",
"06-ELLS-1.0","08/08/2018","N","ALSRNY","06-ELLS-1.0-08082018-WSMS","06-ELLS-1.0-08082018-WS","WS","N","MS","Lab","06-ELLS-1.0-08082018-WS","R1807620","08/08/2018 16:00:00","08/09/2018","Unknown",,,"NYSDEC",
"06-DILA-5.4","08/09/2018","Y","ALSRNY","06-DILA-06-5.4-08092018-WSMS","06-DILA-06-5.4-08092018-WS","WS","N","MS","Lab","06-DILA-06-5.4-08092018-WS","R1807620","08/09/2018 09:45:00","08/10/2018","Unknown",,,"NYSDEC",
"06-OTTC-0.2","08/08/2018","N","ALSRNY","06-OTTC-0.2-08082018-WSMSD","06-OTTC-0.2-08082018-WS","WS","N","SD","Lab","06-OTTC-0.2-08082018-WS","R1807620","08/08/2018 08:15:00","08/09/2018","Unknown",,,"NYSDEC",
"06-PONY-0.2","08/08/2018","N","ALSRNY","06-PONY-0.2-08082018-WSMSD","06-PONY-0.2-08082018-WS","WS","N","SD","Lab","06-PONY-0.2-08082018-WS","R1807620","08/08/2018 10:15:00","08/09/2018","Unknown",,,"NYSDEC",
"06-MICI-3.7","08/08/2018","N","ALSRNY","06-MICI-3.7-08082018-WSMSD","06-MICI-3.7-08082018-WS","WS","N_DUPPARENT","SD","Lab","06-MICI-3.7-08082018-WS","R1807620","08/08/2018 12:30:00","08/09/2018","Unknown",,,"NYSDEC",
"06-ELLS-1.0","08/08/2018","N","ALSRNY","06-ELLS-1.0-08082018-WSMSD","06-ELLS-1.0-08082018-WS","WS","N","SD","Lab","06-ELLS-1.0-08082018-WS","R1807620","08/08/2018 16:00:00","08/09/2018","Unknown",,,"NYSDEC",
"06-DILA-5.4","08/09/2018","Y","ALSRNY","06-DILA-06-5.4-08092018-WSMSD","06-DILA-06-5.4-08092018-WS","WS","N","SD","Lab","06-DILA-06-5.4-08092018-WS","R1807620","08/09/2018 09:45:00","08/10/2018","Unknown",,,"NYSDEC",
"LAB_INTERNAL","08/13/2018","N","ALSRNY","319632-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/13/2018 00:00:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/13/2018","N","ALSRNY","319635-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1807620","08/13/2018 00:00:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/13/2018","N","ALSRNY","319632-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1807620","08/13/2018 00:00:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/13/2018","N","ALSRNY","319635-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1807620","08/13/2018 00:00:00",,,,,"NYSDEC",
"06-CAYU-8.5","08/08/2018","N","ALSRNY","06-CAYU-8.5-08082018-WSMS","06-CAYU-8.5-08082018-WS","WS","N","MS","Lab","06-CAYU-8.5-08082018-WS","R1807620","08/08/2018 14:15:00","08/09/2018","Unknown",,,"NYSDEC",
"06-CAYU-2.1","08/08/2018","N","ALSRNY","06-CAYU-2.1-08082018-WSMS","06-CAYU-2.1-08082018-WS","WS","N","MS","Lab","06-CAYU-2.1-08082018-WS","R1807620","08/08/2018 15:00:00","08/09/2018","Unknown",,,"NYSDEC",
"06-CAYU-2.1","08/08/2018","N","ALSRNY","06-CAYU-2.1-08082018-WSMSD","06-CAYU-2.1-08082018-WS","WS","N","SD","Lab","06-CAYU-2.1-08082018-WS","R1807620","08/08/2018 15:00:00","08/09/2018","Unknown",,,"NYSDEC",
"06-OULE-0.6","08/09/2018","N","ALSRNY","06-OULE-0.6-08092018-WS","06-OULE-0.6-08092018-WS","WS","N","N","Field",,"R1807623","08/09/2018 09:00:00","08/10/2018","Unknown",,,"NYSDEC",
"06-OULE-8.4","08/09/2018","N","ALSRNY","06-OULE-8.4-08092018-WS","06-OULE-8.4-08092018-WS","WS","N_DUPPARENT","N","Field",,"R1807623","08/09/2018 10:00:00","08/10/2018","Unknown",,,"NYSDEC",
"06-NVUS-0.9","08/09/2018","N","ALSRNY","06-NVUS-0.9-08092018-WS","06-NVUS-0.9-08092018-WS","WS","N","N","Field",,"R1807623","08/09/2018 11:00:00","08/10/2018","Unknown",,,"NYSDEC",
"06-NVUS-6.4","08/09/2018","N","ALSRNY","06-NVUS-6.4-08092018-WS","06-NVUS-6.4-08092018-WS","WS","N","N","Field",,"R1807623","08/09/2018 13:00:00","08/10/2018","Unknown",,,"NYSDEC",
"06-NVUS-6.4","08/09/2018","N","ALSRNY","06-NVUS-6.4-08092018-WS-EB","06-NVUS-6.4-08092018-WS-EB","WS","EB","N","Field",,"R1807623","08/09/2018 13:00:00","08/10/2018","Unknown",,,"NYSDEC",
"06-OULE-8.4","08/09/2018","N","ALSRNY","06-OULE-8.4-08092018-WS-DUP","06-OULE-8.4-08092018-WS-DUP","WS","DUP","N","Field",,"R1807623","08/09/2018 10:00:00","08/10/2018","Unknown",,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602678-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/15/2018 20:30:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/22/2018","N","ALSRNY","603772-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/22/2018 18:07:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/23/2018","N","ALSRNY","603901-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/23/2018 01:22:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","604662-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/29/2018 17:31:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/10/2018","N","ALSRNY","602275-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/10/2018 21:34:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","320896-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/29/2018 12:33:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/23/2018","N","ALSRNY","320575-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/23/2018 16:30:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602679-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/15/2018 23:17:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","604663-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/29/2018 18:34:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/22/2018","N","ALSRNY","604452-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/22/2018 20:37:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/30/2018","N","ALSRNY","604852-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/30/2018 13:33:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602678-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/15/2018 21:03:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/22/2018","N","ALSRNY","603772-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/22/2018 18:23:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/23/2018","N","ALSRNY","603901-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/23/2018 01:27:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","604662-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/29/2018 17:39:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/10/2018","N","ALSRNY","602275-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/10/2018 21:34:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","320896-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/29/2018 12:33:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/23/2018","N","ALSRNY","320575-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/23/2018 16:30:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602679-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/15/2018 23:22:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","604663-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/29/2018 18:35:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/22/2018","N","ALSRNY","604452-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/22/2018 20:38:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/30/2018","N","ALSRNY","604852-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/30/2018 13:34:00",,,,,"NYSDEC",
"06-OULE-0.6","08/09/2018","N","ALSRNY","06-OULE-0.6-08092018-WSDUP","06-OULE-0.6-08092018-WS","WS","N","LR","Lab","06-OULE-0.6-08092018-WS","R1807623","08/09/2018 09:00:00","08/10/2018","Unknown",,,"NYSDEC",
"06-OULE-8.4","08/09/2018","N","ALSRNY","06-OULE-8.4-08092018-WSDUP","06-OULE-8.4-08092018-WS","WS","N_DUPPARENT","LR","Lab","06-OULE-8.4-08092018-WS","R1807623","08/09/2018 10:00:00","08/10/2018","Unknown",,,"NYSDEC",
"06-OULE-8.4","08/09/2018","N","ALSRNY","06-OULE-8.4-08092018-WS-DUPDUP","06-OULE-8.4-08092018-WS-DUP","WS","DUP","LR","Lab","06-OULE-8.4-08092018-WS-DUP","R1807623","08/09/2018 10:00:00","08/10/2018","Unknown",,,"NYSDEC",
"06-OULE-8.4","08/09/2018","N","ALSRNY","06-OULE-8.4-08092018-WSMS","06-OULE-8.4-08092018-WS","WS","N_DUPPARENT","MS","Lab","06-OULE-8.4-08092018-WS","R1807623","08/09/2018 10:00:00","08/10/2018","Unknown",,,"NYSDEC",
"06-OULE-8.4","08/09/2018","N","ALSRNY","06-OULE-8.4-08092018-WSMSD","06-OULE-8.4-08092018-WS","WS","N_DUPPARENT","SD","Lab","06-OULE-8.4-08092018-WS","R1807623","08/09/2018 10:00:00","08/10/2018","Unknown",,,"NYSDEC",
"LAB_INTERNAL","08/13/2018","N","ALSRNY","319633-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/13/2018 00:00:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/13/2018","N","ALSRNY","319636-LCS1","LAB CONTROL SAMPLE","WQ","LAB_INTERNAL","BS","Lab",,"R1807623","08/13/2018 00:00:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/13/2018","N","ALSRNY","319633-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/13/2018 00:00:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/13/2018","N","ALSRNY","319636-MB1","BLANK","WQ","LAB_INTERNAL","LB","Lab",,"R1807623","08/13/2018 00:00:00",,,,,"NYSDEC",
"04-GENS-2.6","08/13/2018","N","ALSRNY","04-GENS-2.6-08132018-WS","04-GENS-2.6-08132018-WS","WS","N","N","Field",,"R1807655","08/13/2018 11:00:00","08/13/2018","Unknown",,,"NYSDEC",
"04-GENS-2.6","08/13/2018","N","ALSRNY","04-GENS-2.6-08132018-WS-FB","04-GENS-2.6-08132018-WS-FB","WS","FB","N","Field",,"R1807655","08/13/2018 11:00:00","08/13/2018","Unknown",,,"NYSDEC",
"03-NRUP-3.1","08/13/2018","N","ALSRNY","03-NRUP-3.1-08132018-WS","03-NRUP-3.1-08132018-WS","WS","N","N","Field",,"R1807655","08/13/2018 09:00:00","08/13/2018","Unknown",,,"NYSDEC",
"07-KEUK-0.3","08/14/2018","N","ALSRNY","07-KEUK-0.3-08142018-WS","07-KEUK-0.3-08142018-WS","WS","N","N","Field",,"R1807655","08/14/2018 14:00:00","08/15/2018","Unknown",,,"NYSDEC",
"05-CHEM-5.4","08/14/2018","N","ALSRNY","05-CHEM-5.4-08142018-WS","05-CHEM-5.4-08142018-WS","WS","N","N","Field",,"R1807655","08/14/2018 11:00:00","08/15/2018","Unknown",,,"NYSDEC",
"04-RAGA-1.4","08/15/2018","N","ALSRNY","04-RAGA-1.4-08152018-WS","04-RAGA-1.4-08152018-WS","WS","N","N","Field",,"R1807655","08/15/2018 12:00:00","08/15/2018","Unknown",,,"NYSDEC",
"LAB_INTERNAL","08/16/2018","N","ALSRNY","602945-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807655","08/16/2018 14:33:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/22/2018","N","ALSRNY","603806-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807655","08/22/2018 14:26:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/16/2018","N","ALSRNY","602945-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807655","08/16/2018 14:49:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/22/2018","N","ALSRNY","603806-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807655","08/22/2018 14:33:00",,,,,"NYSDEC",
"04-GENS-2.6","08/13/2018","N","ALSRNY","04-GENS-2.6-08132018-WS-DUP","04-GENS-2.6-08132018-WS-DUP","WS","DUP","N","Field",,"R1807656","08/13/2018 11:00:00","08/13/2018","Unknown",,,"NYSDEC",
"04-GENS-2.6","08/13/2018","N","ALSRNY","04-GENS-2.6-08132018-WS","04-GENS-2.6-08132018-WS","WS","N_DUPPARENT","N","Field",,"R1807656","08/13/2018 11:00:00","08/13/2018","Unknown",,,"NYSDEC",
"03-NRUP-3.1","08/13/2018","N","ALSRNY","03-NRUP-3.1-08132018-WS","03-NRUP-3.1-08132018-WS","WS","N","N","Field",,"R1807656","08/13/2018 09:00:00","08/13/2018","Unknown",,,"NYSDEC",
"07-KEUK-0.3","08/14/2018","N","ALSRNY","07-KEUK-0.3-08142018-WS","07-KEUK-0.3-08142018-WS","WS","N","N","Field",,"R1807656","08/14/2018 14:00:00","08/15/2018","Unknown",,,"NYSDEC",
"05-CHEM-5.4","08/14/2018","N","ALSRNY","05-CHEM-5.4-08142018-WS","05-CHEM-5.4-08142018-WS","WS","N","N","Field",,"R1807656","08/14/2018 11:00:00","08/15/2018","Unknown",,,"NYSDEC",
"04-RAGA-1.4","08/15/2018","N","ALSRNY","04-RAGA-1.4-08152018-WS","04-RAGA-1.4-08152018-WS","WS","N","N","Field",,"R1807656","08/15/2018 12:00:00","08/15/2018","Unknown",,,"NYSDEC",
"05-CDEA-1.8","08/15/2018","N","ALSRNY","05-CDEA-1.8-08152018-WS","05-CDEA-1.8-08152018-WS","WS","N","N","Field",,"R1807656","08/15/2018 10:00:00","08/15/2018","Unknown",,,"NYSDEC",
"05-CDEA-1.8","08/15/2018","N","ALSRNY","05-CDEA-1.8-08152018-WS-EB","05-CDEA-1.8-08152018-WS-EB","WS","EB","N","Field",,"R1807656","08/15/2018 03:00:00","08/15/2018","Unknown",,,"NYSDEC",
"LAB_INTERNAL","08/19/2018","N","ALSRNY","603522-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/19/2018 16:52:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/14/2018","N","ALSRNY","602784-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/14/2018 23:38:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/16/2018","N","ALSRNY","602680-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/16/2018 01:22:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/31/2018","N","ALSRNY","605265-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/31/2018 17:37:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/24/2018","N","ALSRNY","604260-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/24/2018 12:00:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/14/2018","N","ALSRNY","319999-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/14/2018 09:57:00",,,,,"NYSDEC",
"LAB_INTERNAL","09/07/2018","N","ALSRNY","605813-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","09/07/2018 15:57:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/14/2018","N","ALSRNY","602848-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/14/2018 22:39:00",,,,,"NYSDEC",
"LAB_INTERNAL","09/06/2018","N","ALSRNY","321319-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","09/06/2018 12:25:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/28/2018","N","ALSRNY","320865-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/28/2018 12:50:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602600-MB1","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/15/2018 10:10:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/20/2018","N","ALSRNY","603527-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/20/2018 05:24:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602856-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/15/2018 22:55:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/27/2018","N","ALSRNY","604234-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/27/2018 17:50:00",,,,,"NYSDEC",
"LAB_INTERNAL","09/07/2018","N","ALSRNY","605845-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","09/07/2018 16:30:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","604706-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/29/2018 14:27:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/16/2018","N","ALSRNY","320155-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/16/2018 07:21:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602852-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/15/2018 21:13:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/28/2018","N","ALSRNY","320866-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/28/2018 12:50:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602601-MB2","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/15/2018 10:10:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602857-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/15/2018 23:04:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","604717-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/29/2018 18:36:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/16/2018","N","ALSRNY","320155-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/16/2018 07:21:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/17/2018","N","ALSRNY","603091-MB3","Method Blank","WQ","LAB_INTERNAL","LB","Lab",,"R1807656","08/17/2018 14:10:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/19/2018","N","ALSRNY","603522-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/19/2018 17:13:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/14/2018","N","ALSRNY","602784-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/14/2018 23:29:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/16/2018","N","ALSRNY","602680-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/16/2018 01:40:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/31/2018","N","ALSRNY","605265-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/31/2018 17:53:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/24/2018","N","ALSRNY","604260-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/24/2018 12:05:00",,,,,"NYSDEC",
"LAB_INTERNAL","09/07/2018","N","ALSRNY","605813-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","09/07/2018 15:58:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/14/2018","N","ALSRNY","602848-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/14/2018 22:40:00",,,,,"NYSDEC",
"LAB_INTERNAL","09/06/2018","N","ALSRNY","321319-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","09/06/2018 12:25:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/28/2018","N","ALSRNY","320865-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/28/2018 12:50:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602600-LCS1","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/15/2018 10:10:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/20/2018","N","ALSRNY","603527-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/20/2018 05:45:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602856-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/15/2018 22:55:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/27/2018","N","ALSRNY","604234-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/27/2018 18:07:00",,,,,"NYSDEC",
"LAB_INTERNAL","09/07/2018","N","ALSRNY","605845-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","09/07/2018 16:46:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","604706-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/29/2018 14:32:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602852-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/15/2018 21:16:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/28/2018","N","ALSRNY","320866-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/28/2018 12:50:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602601-LCS2","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/15/2018 10:10:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/15/2018","N","ALSRNY","602857-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/15/2018 23:39:00",,,,,"NYSDEC",
"LAB_INTERNAL","08/29/2018","N","ALSRNY","604717-LCS3","Lab Control Sample","WQ","LAB_INTERNAL","BS","Lab",,"R1807656","08/29/2018 18:41:00",,,,,"NYSDEC",
