"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","679079-MB1","Method Blank","WQ","LB","Lab","","R2003499","05/04/2020 20:55:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678602-MB1","Method Blank","WQ","LB","Lab","","R2003499","04/29/2020 20:05:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357869-MB1","Method Blank","WQ","LB","Lab","","R2003499","05/04/2020 19:10:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357788-MB1","Method Blank","WQ","LB","Lab","","R2003499","05/02/2020 08:57:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678936-MB1","Method Blank","WQ","LB","Lab","","R2003499","05/04/2020 14:45:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678705-MB1","Method Blank","WQ","LB","Lab","","R2003499","04/30/2020 05:30:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678769-MB2","Method Blank","WQ","LB","Lab","","R2003499","04/30/2020 19:00:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678855-MB2","Method Blank","WQ","LB","Lab","","R2003499","05/02/2020 12:45:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","679005-MB2","Method Blank","WQ","LB","Lab","","R2003499","05/02/2020 12:20:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357755-MB2","Method Blank","WQ","LB","Lab","","R2003499","04/30/2020 17:10:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678829-MB2","Method Blank","WQ","LB","Lab","","R2003499","05/01/2020 18:39:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678768-MB2","Method Blank","WQ","LB","Lab","","R2003499","04/30/2020 20:11:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357871-MB2","Method Blank","WQ","LB","Lab","","R2003499","05/04/2020 19:10:00","Method Blank",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","679247-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","05/06/2020 06:07:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678601-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","04/29/2020 18:26:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678791-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","05/01/2020 21:25:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678817-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","05/01/2020 18:14:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678710-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","04/30/2020 18:31:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","679079-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","05/04/2020 20:56:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678602-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","04/29/2020 20:05:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357869-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","05/04/2020 19:10:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","357788-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","05/02/2020 08:57:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678936-LCS1","Lab Control Sample","WQ","BS","Lab","","R2003499","05/04/2020 14:45:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","678769-LCS2","Lab Control Sample","WQ","BS","Lab","","R2003499","04/30/2020 19:00:00","Lab Control Sample",NA,NA,NA,NA,NA,"","042720R4W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
