"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"12-CAJO-5.1","N","N","ALSRNY","12-CAJO-5.1-03162021-W SD","12-CAJO-5.1-03162021-W","WS","SD","Lab","12-CAJO-5.1-03162021-W","R2102425","03/16/2021 11:33:00","12-CAJO-5.1",NA,NA,NA,NA,NA,"03/17/2021","031521CO2W","NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-ORSK-0.9","N","N","ALSRNY","12-ORSK-0.9-03162021-W","12-ORSK-0.9-03162021-W","WS","N","Field","","R2102507","03/16/2021 10:30:00","12-ORSK-0.9",NA,NA,NA,NA,NA,"03/18/2021",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-SAUQ-1.6","Y","N","ALSRNY","12-SAUQ-1.7-03162021-W","12-SAUQ-1.7-03162021-W","WS","N","Field","","R2102507","03/16/2021 11:30:00","12-SAUQ-1.7",NA,NA,NA,NA,NA,"03/18/2021",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-REAL-0.1","N","N","ALSRNY","12-REAL-0.1-03162021-W","12-REAL-0.1-03162021-W","WS","N","Field","","R2102507","03/16/2021 12:15:00","12-REAL-0.1",NA,NA,NA,NA,NA,"03/18/2021",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-STLE-0.8","Y","N","ALSRNY","12-STLE-0.2-03162021-W","12-STLE-0.2-03162021-W","WS","N","Field","","R2102507","03/16/2021 13:00:00","12-STLE-0.2",NA,NA,NA,NA,NA,"03/18/2021",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"12-FULM-0.4","N","N","ALSRNY","12-FULM-0.4-03162021-W","12-FULM-0.4-03162021-W","WS","N","Field","","R2102507","03/16/2021 13:45:00","12-FULM-0.4",NA,NA,NA,NA,NA,"03/18/2021",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","376466-MB1","Method Blank","WQ","LB","Lab","","R2102507","03/28/2021 12:26:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","717351-MB1","Method Blank","WQ","LB","Lab","","R2102507","03/24/2021 21:42:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","376148-MB1","Method Blank","WQ","LB","Lab","","R2102507","03/22/2021 15:14:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","376467-MB1","Method Blank","WQ","LB","Lab","","R2102507","03/28/2021 12:26:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","717040-MB1","Method Blank","WQ","LB","Lab","","R2102507","03/23/2021 12:15:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"00-QAQC-0.0","N","LAB_INTERNAL","ALSRNY","716715-MB1","Method Blank","WQ","LB","Lab","","R2102507","03/18/2021 11:35:00","Method Blank",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
