"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","arsenic",2021-09-21 11:45:00,"7440-38-2","T",NA,"ug/l","E200.8",0.32,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","cadmium",2021-09-21 11:45:00,"7440-43-9","T",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","calcium",2021-09-21 11:45:00,"7440-70-2","T",73000,"ug/l","E200.7",110,"ug/l",1000,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","chloride (as cl)",2021-09-21 11:45:00,"16887-00-6","T",46.7,"mg/l","E300.0",0.5,"mg/l",2,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","copper",2021-09-21 11:45:00,"7440-50-8","T",1.3,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","hardness (as caco3)",2021-09-21 11:45:00,"HARD","T",260,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","iron",2021-09-21 11:45:00,"7439-89-6","T",60.2,"ug/l","E200.7",20,"ug/l",100,"J","J","estimated value due to lab error",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","lead",2021-09-21 11:45:00,"7439-92-1","T",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","magnesium",2021-09-21 11:45:00,"7439-95-4","T",18900,"ug/l","E200.7",68,"ug/l",1000,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","nickel",2021-09-21 11:45:00,"7440-02-0","T",1.4,"ug/l","E200.8",0.46,"ug/l",1,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","nitrate+nitrite as nitrogen",2021-09-21 11:45:00,"NO3NO2N","T",4.2,"mg/l","E353.2",0.008,"mg/l",0.01,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","nitrogen",2021-09-21 11:45:00,"7727-37-9","T",4.61,"mg/l","Calculation",NA,"mg/l",0.1,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","nitrogen, ammonia (as n)",2021-09-21 11:45:00,"7664-41-7","T",NA,"mg/l","E350.1",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","nitrogen, kjeldahl, total",2021-09-21 11:45:00,"KN","T",0.4,"mg/l","E351.2",0.1,"mg/l",0.1,"","T","low confidence in value due to Equipment Blank error",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","nitrogen, nitrate (as n)",2021-09-21 11:45:00,"14797-55-8","T",4.2,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","nitrogen, nitrite",2021-09-21 11:45:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","phosphorus, total (as p)",2021-09-21 11:45:00,"7723-14-0","T",0.0073,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","silver",2021-09-21 11:45:00,"7440-22-4","T",0.16,"ug/l","E200.8",0.042,"ug/l",1,"J","J","estimated value due to lab error",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","turbidity",2021-09-21 11:45:00,"TURB","T",3,"ntu","E180.1",0.06,"ntu",1,"","A","",2022-02-17
"OTISCO","07-AMBR-0.2","Y","07-AMBER-0.2-09212021-W","R2109830","zinc",2021-09-21 11:45:00,"7440-66-6","T",NA,"ug/l","E200.8",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","alkalinity, total (as caco3)",2021-06-03 14:30:00,"ALK","T",196,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","aluminum",2021-06-03 14:30:00,"7429-90-5","T",68.7,"ug/l","E200.8",7.6,"ug/l",10,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","arsenic",2021-06-03 14:30:00,"7440-38-2","T",NA,"ug/l","E200.8",0.32,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","cadmium",2021-06-03 14:30:00,"7440-43-9","T",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","calcium",2021-06-03 14:30:00,"7440-70-2","T",71900,"ug/l","E200.7",110,"ug/l",1000,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","chloride (as cl)",2021-06-03 14:30:00,"16887-00-6","T",75.4,"mg/l","E300.0",0.5,"mg/l",2,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","copper",2021-06-03 14:30:00,"7440-50-8","T",1.4,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","hardness (as caco3)",2021-06-03 14:30:00,"HARD","T",232,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2022-02-17
"OTISCO","07-RIBR-0.1","N","07-RIBR-0.1-06032021-W","R2105557","iron",2021-06-03 14:30:00,"7439-89-6","T",132,"ug/l","E200.7",20,"ug/l",100,"","A","",2022-02-17
