"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","chloride (as cl)",2021-06-30 10:00:00,"16887-00-6","T",103,"mg/l","E300.0",0.9,"mg/l",4,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","copper",2021-06-30 10:00:00,"7440-50-8","T",4,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","hardness (as caco3)",2021-06-30 10:00:00,"HARD","T",207,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","iron",2021-06-30 10:00:00,"7439-89-6","T",163,"ug/l","E200.7",20,"ug/l",100,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","lead",2021-06-30 10:00:00,"7439-92-1","T",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","magnesium",2021-06-30 10:00:00,"7439-95-4","T",16800,"ug/l","E200.7",68,"ug/l",1000,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","nickel",2021-06-30 10:00:00,"7440-02-0","T",1.4,"ug/l","E200.8",0.46,"ug/l",1,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","nitrate+nitrite as nitrogen",2021-06-30 10:00:00,"NO3NO2N","T",2.39,"mg/l","E353.2",0.008,"mg/l",0.01,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","nitrogen",2021-06-30 10:00:00,"7727-37-9","T",3.05,"mg/l","Calculation",NA,"mg/l",0.1,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","nitrogen, ammonia (as n)",2021-06-30 10:00:00,"7664-41-7","T",0.03,"mg/l","E350.1",0.003,"mg/l",0.01,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","nitrogen, kjeldahl, total",2021-06-30 10:00:00,"KN","T",0.66,"mg/l","E351.2",0.1,"mg/l",0.1,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","nitrogen, nitrate (as n)",2021-06-30 10:00:00,"14797-55-8","T",2.37,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","nitrogen, nitrite",2021-06-30 10:00:00,"14797-65-0","T",0.019,"mg/l","E353.2",0.007,"mg/l",0.01,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","phosphorus, total (as p)",2021-06-30 10:00:00,"7723-14-0","T",0.309,"mg/l","E365.1",0.036,"mg/l",0.05,"","A","",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","silver",2021-06-30 10:00:00,"7440-22-4","T",NA,"ug/l","E200.8",0.042,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"WALLKILL","13-WALK-44.4","N","13-WALK-44.4-06302021-W","R2106587","turbidity",2021-06-30 10:00:00,"TURB","T",2.4,"ntu","E180.1",0.06,"ntu",1,"","A","",2022-02-17
