"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","nitrogen",2021-08-24 16:15:00,"7727-37-9","T",0.29,"mg/l","Calculation",NA,"mg/l",0.1,"","A","",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","nitrogen, ammonia (as n)",2021-08-24 16:15:00,"7664-41-7","T",0.019,"mg/l","E350.1",0.003,"mg/l",0.01,"","A","",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","nitrogen, kjeldahl, total",2021-08-24 16:15:00,"KN","T",0.27,"mg/l","E351.2",0.1,"mg/l",0.1,"","R","Precision error",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","nitrogen, nitrate (as n)",2021-08-24 16:15:00,"14797-55-8","T",0.027,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","nitrogen, nitrite",2021-08-24 16:15:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","phosphorus, total (as p)",2021-08-24 16:15:00,"7723-14-0","T",0.0066,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","silver",2021-08-24 16:15:00,"7440-22-4","T",NA,"ug/l","E200.8",0.042,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","turbidity",2021-08-24 16:15:00,"TURB","T",1.7,"ntu","E180.1",0.06,"ntu",1,"","R","Precision error",2022-02-17
"PFAS_PW","01-NIAG-17.8","N","01-NIAG-17.8-08242021-W","R2108642","zinc",2021-08-24 16:15:00,"7440-66-6","T",NA,"ug/l","E200.8",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2022-02-17
"PFAS_PW","01-NIAG-18.4","N","01-NIAG-18.4-04272021-W","R2104022","alkalinity, total (as caco3)",2021-04-27 14:00:00,"ALK","T",90.9,"mg/l","SM 2320 B",1.8,"mg/l",2,"","R","Precision error",2022-02-17
