"data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment","SiteID"
"ALSRNY","268438-LCS3","Lab Control Sample","WQ","BS","lab","","R1607964","08/11/2016 12:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268340-LCS3","Lab Control Sample","WQ","BS","lab","","R1607964","08/10/2016 14:49:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","509307-LCS3","Lab Control Sample","WQ","BS","lab","","R1607964","08/10/2016 13:40:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","508640-LCS3","Lab Control Sample","WQ","BS","lab","","R1607964","08/05/2016 10:54:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","509308-LCS3","Lab Control Sample","WQ","BS","lab","","R1607964","08/10/2016 13:40:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","508898-LCS5","Lab Control Sample","WQ","BS","lab","","R1607964","08/06/2016 06:14:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","508900-LCS4","Lab Control Sample","WQ","BS","lab","","R1607964","08/06/2016 11:41:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","508797-LCS4","Lab Control Sample","WQ","BS","lab","","R1607964","08/04/2016 18:32:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","509306-LCS4","Lab Control Sample","WQ","BS","lab","","R1607964","08/10/2016 12:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","508900-LCS5","Lab Control Sample","WQ","BS","lab","","R1607964","08/06/2016 11:41:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","509044-LCS1","Lab Control Sample","WQ","BS","lab","","R1607964","08/08/2016 10:45:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","509044-LCS2","Lab Control Sample","WQ","BS","lab","","R1607964","08/08/2016 10:45:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","509691-LCS1","Lab Control Sample","WQ","BS","lab","","R1607964","08/11/2016 00:14:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","508988-LCS1","Lab Control Sample","WQ","BS","lab","","R1607964","08/08/2016 16:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","509476-LCS1","Lab Control Sample","WQ","BS","lab","","R1607964","08/10/2016 17:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","508988-DLCS1","Duplicate Lab Control Sample","WQ","BD","lab","508988-LCS1","R1607964","08/08/2016 16:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","509476-DLCS1","Duplicate Lab Control Sample","WQ","BD","lab","509476-LCS1","R1607964","08/10/2016 17:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03022102_08012016_WSDUP","03022102_08012016_WS","WS","LR","lab","03022102_08012016_WS","R1607964","08/01/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/01/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03031329_08012016_WSDUP","03031329_08012016_WS","WS","LR","lab","03031329_08012016_WS","R1607964","08/01/2016 08:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03013003_08022016_WSDUP","03013003_08022016_WS","WS","LR","lab","03013003_08022016_WS","R1607964","08/02/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03013102_08022016_WSDUP","03013102_08022016_WS","WS","LR","lab","03013102_08022016_WS","R1607964","08/02/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01022111_08012016_WSDUP","01022111_08012016_WS","WS","LR","lab","01022111_08012016_WS","R1607964","08/01/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03012102_08032016_WSDUP","03012102_08032016_WS","WS","LR","lab","03012102_08032016_WS","R1607964","08/03/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03012102EB_08032016_WSDUP","03012102EB_08032016_WS","WS","LR","lab","03012102EB_08032016_WS","R1607964","08/03/2016 04:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01053400_08022016_WSDUP","01053400_08022016_WS","WS","LR","lab","01053400_08022016_WS","R1607964","08/02/2016 09:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01053301_08022016_WSDUP","01053301_08022016_WS","WS","LR","lab","01053301_08022016_WS","R1607964","08/02/2016 13:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03032203_08032016_WSDUP","03032203_08032016_WS","WS","LR","lab","03032203_08032016_WS","R1607964","08/03/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03031202_08032016_WSDUP","03031202_08032016_WS","WS","LR","lab","03031202_08032016_WS","R1607964","08/03/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01052108_08032016_EBDUP","01052108_08032016_EB","WS","LR","lab","01052108_08032016_EB","R1607964","08/03/2016 03:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01032337_08032016_WSDUP","01032337_08032016_WS","WS","LR","lab","01032337_08032016_WS","R1607964","08/03/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01042500_08032016_WSDUP","01042500_08032016_WS","WS","LR","lab","01042500_08032016_WS","R1607964","08/03/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03022102_08012016_WSMS","03022102_08012016_WS","WS","MS","lab","03022102_08012016_WS","R1607964","08/01/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/01/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03031329_08012016_WSMS","03031329_08012016_WS","WS","MS","lab","03031329_08012016_WS","R1607964","08/01/2016 08:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03031308_08012016_WSMS","03031308_08012016_WS","WS","MS","lab","03031308_08012016_WS","R1607964","08/01/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03013003_08022016_WSMS","03013003_08022016_WS","WS","MS","lab","03013003_08022016_WS","R1607964","08/02/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03013102_08022016_WSMS","03013102_08022016_WS","WS","MS","lab","03013102_08022016_WS","R1607964","08/02/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01010001_08012016_WSMS","01010001_08012016_WS","WS","MS","lab","01010001_08012016_WS","R1607964","08/01/2016 09:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01021200_08012016_WSMS","01021200_08012016_WS","WS","MS","lab","01021200_08012016_WS","R1607964","08/01/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01022111_08012016_WSMS","01022111_08012016_WS","WS","MS","lab","01022111_08012016_WS","R1607964","08/01/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03012102_08032016_WSMS","03012102_08032016_WS","WS","MS","lab","03012102_08032016_WS","R1607964","08/03/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01021067_08032016_WSMS","01021067_08032016_WS","WS","MS","lab","01021067_08032016_WS","R1607964","08/03/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03012102EB_08032016_WSMS","03012102EB_08032016_WS","WS","MS","lab","03012102EB_08032016_WS","R1607964","08/03/2016 04:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01053202_08022016_WSMS","01053202_08022016_WS","WS","MS","lab","01053202_08022016_WS","R1607964","08/02/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01051214_08022016_WSMS","01051214_08022016_WS","WS","MS","lab","01051214_08022016_WS","R1607964","08/02/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01053400_08022016_WSMS","01053400_08022016_WS","WS","MS","lab","01053400_08022016_WS","R1607964","08/02/2016 09:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03032203_08032016_WSMS","03032203_08032016_WS","WS","MS","lab","03032203_08032016_WS","R1607964","08/03/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03031703_08032016_WSMS","03031703_08032016_WS","WS","MS","lab","03031703_08032016_WS","R1607964","08/03/2016 08:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01052108_08032016_EBMS","01052108_08032016_EB","WS","MS","lab","01052108_08032016_EB","R1607964","08/03/2016 03:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01032337_08032016_WSMS","01032337_08032016_WS","WS","MS","lab","01032337_08032016_WS","R1607964","08/03/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01042500_08032016_WSMS","01042500_08032016_WS","WS","MS","lab","01042500_08032016_WS","R1607964","08/03/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03022102_08012016_WSMSD","03022102_08012016_WS","WS","SD","lab","03022102_08012016_WS","R1607964","08/01/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/01/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03031308_08012016_WSMSD","03031308_08012016_WS","WS","SD","lab","03031308_08012016_WS","R1607964","08/01/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03013102_08022016_WSMSD","03013102_08022016_WS","WS","SD","lab","03013102_08022016_WS","R1607964","08/02/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01010001_08012016_WSMSD","01010001_08012016_WS","WS","SD","lab","01010001_08012016_WS","R1607964","08/01/2016 09:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01021200_08012016_WSMSD","01021200_08012016_WS","WS","SD","lab","01021200_08012016_WS","R1607964","08/01/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01022111_08012016_WSMSD","01022111_08012016_WS","WS","SD","lab","01022111_08012016_WS","R1607964","08/01/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03012102_08032016_WSMSD","03012102_08032016_WS","WS","SD","lab","03012102_08032016_WS","R1607964","08/03/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01021067_08032016_WSMSD","01021067_08032016_WS","WS","SD","lab","01021067_08032016_WS","R1607964","08/03/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01053202_08022016_WSMSD","01053202_08022016_WS","WS","SD","lab","01053202_08022016_WS","R1607964","08/02/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01051214_08022016_WSMSD","01051214_08022016_WS","WS","SD","lab","01051214_08022016_WS","R1607964","08/02/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03032203_08032016_WSMSD","03032203_08032016_WS","WS","SD","lab","03032203_08032016_WS","R1607964","08/03/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03031703_08032016_WSMSD","03031703_08032016_WS","WS","SD","lab","03031703_08032016_WS","R1607964","08/03/2016 08:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01042500_08032016_WSMSD","01042500_08032016_WS","WS","SD","lab","01042500_08032016_WS","R1607964","08/03/2016 11:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268218-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268219-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268221-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268222-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268223-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268218-MB1","BLANK","WQ","LB","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268219-MB1","BLANK","WQ","LB","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268221-MB1","BLANK","WQ","LB","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268222-MB1","BLANK","WQ","LB","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","268223-MB1","BLANK","WQ","LB","lab","","R1607964","08/10/2016 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03031329_08012016_WSMSD","03031329_08012016_WS","WS","SD","lab","03031329_08012016_WS","R1607964","08/01/2016 08:00:00","Unknown",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01052108_08032016_WSMS","01052108_08032016_WS","WS","MS","lab","01052108_08032016_WS","R1607964","08/03/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01052108_08032016_WSMSD","01052108_08032016_WS","WS","SD","lab","01052108_08032016_WS","R1607964","08/03/2016 10:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01051101_08032016_WSMS","01051101_08032016_WS","WS","MS","lab","01051101_08032016_WS","R1607964","08/03/2016 09:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01051101_08032016_WSMSD","01051101_08032016_WS","WS","SD","lab","01051101_08032016_WS","R1607964","08/03/2016 09:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","01032337_08032016_WSMSD","01032337_08032016_WS","WS","SD","lab","01032337_08032016_WS","R1607964","08/03/2016 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","081016A-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1607965","08/10/2016 09:39:00","LAB CONTROL SAMPLE",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","081016B-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1607965","08/10/2016 13:10:00","LAB CONTROL SAMPLE",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","81216-LCS1","LAB CONTROL SAMPLE","WQ","BS","lab","","R1607965","08/12/2016 09:38:00","LAB CONTROL SAMPLE",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03022102_08012016_WS","03022102_08012016_WS","WS","N","field","","R1607965","08/01/2016 10:00:00","03022102_08012016_WS",NA,NA,NA,NA,NA,"08/01/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03022102"
"ALSRNY","03022102FB_08012016_WS","03022102FB_08012016_WS","WS","FB","field","","R1607965","08/01/2016 04:00:00","03022102FB_08012016_WS",NA,NA,NA,NA,NA,"08/01/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03022102"
"ALSRNY","03013003_08022016_WS","03013003_08022016_WS","WS","N","field","","R1607965","08/02/2016 10:00:00","03013003_08022016_WS",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03013003"
"ALSRNY","03013003_08022016_WSMS","03013003_08022016_WS","WS","MS","lab","03013003_08022016_WS","R1607965","08/02/2016 10:00:00","03013003_08022016_WS",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03013003_08022016_WSMSD","03013003_08022016_WS","WS","SD","lab","03013003_08022016_WS","R1607965","08/02/2016 10:00:00","03013003_08022016_WS",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03013003FB_08022016_WS","03013003FB_08022016_WS","WS","FB","field","","R1607965","08/02/2016 04:00:00","03013003FB_08022016_WS",NA,NA,NA,NA,NA,"08/02/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03013003"
"ALSRNY","03012102_08032016_WS","03012102_08032016_WS","WS","N","field","","R1607965","08/03/2016 12:00:00","03012102_08032016_WS",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03012102"
"ALSRNY","03012102FB_08032016_WS","03012102FB_08032016_WS","WS","FB","field","","R1607965","08/03/2016 03:00:00","03012102FB_08032016_WS",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03012102"
"ALSRNY","01021067_08032016_WS","01021067_08032016_WS","WS","N","field","","R1607965","08/03/2016 10:00:00","01021067_08032016_WS",NA,NA,NA,NA,NA,"08/03/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"01021067"
"ALSRNY","03031329_08012016_WS","03031329_08012016_WS","WS","N","field","","R1607965","08/01/2016 08:00:00","03031329_08012016_WS",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03031329"
"ALSRNY","03031308_08012016_WS","03031308_08012016_WS","WS","N","field","","R1607965","08/01/2016 11:00:00","03031308_08012016_WS",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03031308"
"ALSRNY","03031703_08032016_WS","03031703_08032016_WS","WS","N","field","","R1607965","08/03/2016 08:00:00","03031703_08032016_WS",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03031703"
"ALSRNY","03031703FB_08032016_WS","03031703FB_08032016_WS","WS","FB","field","","R1607965","08/03/2016 03:00:00","03031703FB_08032016_WS",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03031703"
"ALSRNY","03032203_08032016_WS","03032203_08032016_WS","WS","N","field","","R1607965","08/03/2016 10:00:00","03032203_08032016_WS",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03032203"
"ALSRNY","03031202_08032016_WS","03031202_08032016_WS","WS","N","field","","R1607965","08/03/2016 12:00:00","03031202_08032016_WS",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"03031202"
"ALSRNY","03031202_08032016_WSMS","03031202_08032016_WS","WS","MS","lab","03031202_08032016_WS","R1607965","08/03/2016 12:00:00","03031202_08032016_WS",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
"ALSRNY","03031202_08032016_WSMSD","03031202_08032016_WS","WS","SD","lab","03031202_08032016_WS","R1607965","08/03/2016 12:00:00","03031202_08032016_WS",NA,NA,NA,NA,NA,"08/04/2016",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA
