"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","test_batch_type","test_batch_id"
"13-PATS-1.8-07052018-WS","E353.2","07/06/2018 17:45:00","T",NA,"initial","Analysis","598231"
"13-PATS-1.8-07052018-WS","Calculation","07/10/2018 12:05:00","T",NA,"initial","Analysis","597948"
"13-PATS-1.8-07052018-WS","E351.2","07/10/2018 12:05:00","T",NA,"initial","Prep","317360"
"13-PATS-1.8-07052018-WS","E365.1","07/10/2018 20:11:00","T",NA,"initial","Prep","317354"
"13-PATS-1.8-07052018-WS","E180.1","07/07/2018 08:30:00","T",NA,"initial","Analysis","597688"
"597882-MB1","SM 2320 B","07/09/2018 22:06:00","T",NA,"initial","Analysis","597882"
"598150-MB1","D6919-09","07/10/2018 23:28:00","T",NA,"initial","Analysis","598150"
"598101-MB1","E300.0","07/10/2018 17:46:00","T",NA,"initial","Analysis","598101"
"598162-MB1","E353.2","07/11/2018 12:42:00","T",NA,"initial","Analysis","598162"
"598231-MB1","E353.2","07/06/2018 17:43:00","T",NA,"initial","Analysis","598231"
"317360-MB1","E351.2","07/10/2018 11:45:00","T",NA,"initial","Prep","317360"
"317354-MB1","E365.1","07/10/2018 20:02:00","T",NA,"initial","Prep","317354"
"598180-MB2","E300.0","07/11/2018 16:26:00","T",NA,"initial","Analysis","598180"
"597882-LCS1","SM 2320 B","07/09/2018 22:31:00","T",NA,"initial","Analysis","597882"
"598150-LCS1","D6919-09","07/10/2018 23:44:00","T",NA,"initial","Analysis","598150"
"598101-LCS1","E300.0","07/10/2018 17:51:00","T",NA,"initial","Analysis","598101"
"598162-LCS1","E353.2","07/11/2018 12:43:00","T",NA,"initial","Analysis","598162"
"598231-LCS1","E353.2","07/06/2018 17:43:00","T",NA,"initial","Analysis","598231"
"317360-LCS1","E351.2","07/10/2018 11:46:00","T",NA,"initial","Prep","317360"
"317354-LCS1","E365.1","07/10/2018 20:03:00","T",NA,"initial","Prep","317354"
"598180-LCS2","E300.0","07/11/2018 16:32:00","T",NA,"initial","Analysis","598180"
"13-PATS-1.8-07052018-WSDUP","E180.1","07/07/2018 08:30:00","T",NA,"initial","Analysis","597688"
"13-PATS-0.5-07052018-WS-EBMS","E365.1","07/10/2018 20:07:00","T",NA,"initial","Prep","317354"
"13-PATS-1.8-07052018-WSMS","E351.2","07/10/2018 12:06:00","T",NA,"initial","Prep","317360"
"13-PATS-0.5-07052018-WS-EBMSD","E365.1","07/10/2018 20:08:00","T",NA,"initial","Prep","317354"
"13-PATS-1.8-07052018-WSMSD","E351.2","07/10/2018 12:06:00","T",NA,"initial","Prep","317360"
"317430-LCS1","E200.7","07/11/2018 02:03:00","T",NA,"initial","Prep","317430"
"317589-LCS1","E200.8","07/13/2018 12:36:00","T",NA,"initial","Prep","317589"
"317430-MB1","E200.7","07/11/2018 01:59:00","T",NA,"initial","Prep","317430"
"317589-MB1","E200.8","07/13/2018 12:35:00","T",NA,"initial","Prep","317589"
"13-PATS-0.5-07052018-WS-EB","E200.8","07/13/2018 12:38:00","T",NA,"initial","Prep","317589"
"13-PATS-0.5-07052018-WS-EB","E200.7","07/11/2018 02:57:00","T",NA,"initial","Prep","317430"
"13-PATS-0.5-07052018-WS","E200.8","07/13/2018 12:40:00","T",NA,"initial","Prep","317589"
"13-PATS-0.5-07052018-WS","E200.7","07/11/2018 03:00:00","T",NA,"initial","Prep","317430"
"13-PATS-0.5-07052018-WSMS","E200.7","07/11/2018 03:04:00","T",NA,"initial","Prep","317430"
"13-PATS-0.5-07052018-WSMSD","E200.7","07/11/2018 03:08:00","T",NA,"initial","Prep","317430"
"13-PATS-1.3-07052018-WS","E200.8","07/13/2018 12:41:00","T",NA,"initial","Prep","317589"
"13-PATS-1.3-07052018-WS","E200.7","07/11/2018 03:26:00","T",NA,"initial","Prep","317430"
"13-PATS-1.3-07052018-WSMS","E200.8","07/13/2018 12:43:00","T",NA,"initial","Prep","317589"
"13-PATS-1.3-07052018-WSMSD","E200.8","07/13/2018 12:45:00","T",NA,"initial","Prep","317589"
"13-PATS-1.8-07052018-WS","E200.8","07/13/2018 12:52:00","T",NA,"initial","Prep","317589"
"13-PATS-1.8-07052018-WS","E200.7","07/11/2018 03:29:00","T",NA,"initial","Prep","317430"
"13-WALK-2.1-07102018-W","SM 2320 B","07/23/2018 16:23:00","T",NA,"initial","Analysis","599672"
"13-WALK-2.1-07102018-W","D6919-09","07/18/2018 15:02:00","T",NA,"initial","Analysis","599128"
"13-WALK-2.1-07102018-W","E300.0","07/12/2018 22:07:00","T",NA,"initial","Analysis","598656"
"13-WALK-2.1-07102018-W","SM10200H","07/17/2018 09:30:00","T",NA,"initial","Prep","317580"
"13-WALK-2.1-07102018-W","SM2340B","07/18/2018 09:55:00","T",NA,"initial","Analysis","6JUL17A"
"13-WALK-2.1-07102018-W","Calculation","07/11/2018 16:19:00","T",NA,"initial","Analysis","598319"
"13-WALK-2.1-07102018-W","E353.2","07/18/2018 10:32:00","T",NA,"initial","Analysis","598975"
"13-WALK-2.1-07102018-W","E353.2","07/11/2018 16:19:00","T",NA,"initial","Analysis","598319"
"13-WALK-2.1-07102018-W","Calculation","07/13/2018 12:21:00","T",NA,"initial","Analysis","598512"
"13-WALK-2.1-07102018-W","E351.2","07/13/2018 12:21:00","T",NA,"initial","Prep","317632"
"13-WALK-2.1-07102018-W","E365.1","07/17/2018 15:45:00","T",NA,"initial","Prep","317710"
"13-WALK-2.1-07102018-W","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"13-WALK-2.1-07102018-W","E180.1","07/12/2018 08:55:00","T",NA,"initial","Analysis","598745"
"13-WALK-0.7-07102018-W","SM 2320 B","07/23/2018 16:35:00","T",NA,"initial","Analysis","599672"
"13-WALK-0.7-07102018-W","D6919-09","07/18/2018 15:18:00","T",NA,"initial","Analysis","599128"
"13-WALK-0.7-07102018-W","E300.0","07/12/2018 22:13:00","T",NA,"initial","Analysis","598656"
"13-WALK-0.7-07102018-W","SM10200H","07/17/2018 09:30:00","T",NA,"initial","Prep","317580"
"13-WALK-0.7-07102018-W","SM2340B","07/18/2018 10:13:00","T",NA,"initial","Analysis","6JUL17A"
"13-WALK-0.7-07102018-W","Calculation","07/11/2018 16:19:00","T",NA,"initial","Analysis","598319"
"13-WALK-0.7-07102018-W","E353.2","07/18/2018 10:33:00","T",NA,"initial","Analysis","598975"
"13-WALK-0.7-07102018-W","E353.2","07/11/2018 16:19:00","T",NA,"initial","Analysis","598319"
"13-WALK-0.7-07102018-W","Calculation","07/13/2018 12:22:00","T",NA,"initial","Analysis","598512"
"13-WALK-0.7-07102018-W","E351.2","07/13/2018 12:22:00","T",NA,"initial","Prep","317632"
"13-WALK-0.7-07102018-W","E365.1","07/17/2018 15:46:00","T",NA,"initial","Prep","317710"
"13-WALK-0.7-07102018-W","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"13-WALK-0.7-07102018-W","E180.1","07/12/2018 08:55:00","T",NA,"initial","Analysis","598745"
"13-SWAK-1.7-07102018-W","SM 2320 B","07/23/2018 16:40:00","T",NA,"initial","Analysis","599672"
"13-SWAK-1.7-07102018-W","D6919-09","07/18/2018 15:34:00","T",NA,"initial","Analysis","599128"
"13-SWAK-1.7-07102018-W","E300.0","07/12/2018 22:19:00","T",NA,"initial","Analysis","598656"
"13-SWAK-1.7-07102018-W","SM10200H","07/17/2018 09:30:00","T",NA,"initial","Prep","317580"
"13-SWAK-1.7-07102018-W","SM2340B","07/18/2018 10:16:00","T",NA,"initial","Analysis","6JUL17A"
"13-SWAK-1.7-07102018-W","Calculation","07/11/2018 16:20:00","T",NA,"initial","Analysis","598319"
"13-SWAK-1.7-07102018-W","E353.2","07/18/2018 10:35:00","T",NA,"initial","Analysis","598975"
"13-SWAK-1.7-07102018-W","E353.2","07/11/2018 16:20:00","T",NA,"initial","Analysis","598319"
"13-SWAK-1.7-07102018-W","Calculation","07/13/2018 12:23:00","T",NA,"initial","Analysis","598512"
"13-SWAK-1.7-07102018-W","E351.2","07/13/2018 12:23:00","T",NA,"initial","Prep","317632"
"13-SWAK-1.7-07102018-W","E365.1","07/17/2018 15:08:00","T",NA,"initial","Prep","317710"
"13-SWAK-1.7-07102018-W","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"13-SWAK-1.7-07102018-W","E180.1","07/12/2018 08:55:00","T",NA,"initial","Analysis","598745"
"13-WKLEI-0.6-07102018-W","SM 2320 B","07/23/2018 16:46:00","T",NA,"initial","Analysis","599672"
"13-WKLEI-0.6-07102018-W","D6919-09","07/18/2018 15:50:00","T",NA,"initial","Analysis","599128"
"13-WKLEI-0.6-07102018-W","E300.0","07/12/2018 22:25:00","T",NA,"initial","Analysis","598656"
"13-WKLEI-0.6-07102018-W","SM10200H","07/17/2018 09:30:00","T",NA,"initial","Prep","317580"
"13-WKLEI-0.6-07102018-W","SM2340B","07/18/2018 10:20:00","T",NA,"initial","Analysis","6JUL17A"
"13-WKLEI-0.6-07102018-W","Calculation","07/11/2018 16:22:00","T",NA,"initial","Analysis","598319"
"13-WKLEI-0.6-07102018-W","E353.2","07/18/2018 10:36:00","T",NA,"initial","Analysis","598975"
"13-WKLEI-0.6-07102018-W","E353.2","07/11/2018 16:22:00","T",NA,"initial","Analysis","598319"
"13-WKLEI-0.6-07102018-W","Calculation","07/13/2018 12:23:00","T",NA,"initial","Analysis","598512"
"13-WKLEI-0.6-07102018-W","E351.2","07/13/2018 12:23:00","T",NA,"initial","Prep","317632"
"13-WKLEI-0.6-07102018-W","E365.1","07/17/2018 15:47:00","T",NA,"initial","Prep","317710"
"13-WKLEI-0.6-07102018-W","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"13-WKLEI-0.6-07102018-W","E180.1","07/12/2018 08:55:00","T",NA,"initial","Analysis","598745"
"13-WALK-9.8-07102018-W","SM 2320 B","07/23/2018 17:01:00","T",NA,"initial","Analysis","599672"
"13-WALK-9.8-07102018-W","D6919-09","07/18/2018 16:06:00","T",NA,"initial","Analysis","599128"
"13-WALK-9.8-07102018-W","E300.0","07/12/2018 22:30:00","T",NA,"initial","Analysis","598656"
"13-WALK-9.8-07102018-W","SM10200H","07/17/2018 09:30:00","T",NA,"initial","Prep","317580"
"13-WALK-9.8-07102018-W","SM2340B","07/18/2018 10:31:00","T",NA,"initial","Analysis","6JUL17A"
"13-WALK-9.8-07102018-W","Calculation","07/11/2018 16:22:00","T",NA,"initial","Analysis","598319"
"13-WALK-9.8-07102018-W","E353.2","07/18/2018 10:37:00","T",NA,"initial","Analysis","598975"
"13-WALK-9.8-07102018-W","E353.2","07/11/2018 16:22:00","T",NA,"initial","Analysis","598319"
"13-WALK-9.8-07102018-W","Calculation","07/13/2018 12:24:00","T",NA,"initial","Analysis","598512"
"13-WALK-9.8-07102018-W","E351.2","07/13/2018 12:24:00","T",NA,"initial","Prep","317632"
"13-WALK-9.8-07102018-W","E365.1","07/17/2018 15:48:00","T",NA,"initial","Prep","317710"
"13-WALK-9.8-07102018-W","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"13-WALK-9.8-07102018-W","E180.1","07/12/2018 08:55:00","T",NA,"initial","Analysis","598745"
"13-RUTG-1.5-07112018-W","SM 2320 B","07/23/2018 17:07:00","T",NA,"initial","Analysis","599672"
"13-RUTG-1.5-07112018-W","D6919-09","07/18/2018 22:47:00","T",NA,"initial","Analysis","599129"
"13-RUTG-1.5-07112018-W","E300.0","07/13/2018 15:35:00","T",NA,"initial","Analysis","598730"
"13-RUTG-1.5-07112018-W","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-RUTG-1.5-07112018-W","SM2340B","07/18/2018 10:34:00","T",NA,"initial","Analysis","6JUL17A"
"13-RUTG-1.5-07112018-W","Calculation","07/12/2018 14:23:00","T",NA,"initial","Analysis","598698"
"13-RUTG-1.5-07112018-W","E353.2","07/18/2018 10:39:00","T",NA,"initial","Analysis","598975"
"13-RUTG-1.5-07112018-W","E353.2","07/12/2018 14:23:00","T",NA,"initial","Analysis","598698"
"13-RUTG-1.5-07112018-W","Calculation","07/20/2018 11:34:00","T",NA,"initial","Analysis","599362"
"13-RUTG-1.5-07112018-W","E351.2","07/20/2018 11:34:00","T",NA,"initial","Prep","318028"
"13-RUTG-1.5-07112018-W","E365.1","07/25/2018 18:25:00","T",NA,"initial","Prep","318140"
"13-RUTG-1.5-07112018-W","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"13-RUTG-1.5-07112018-W","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"13-WALK-60.1-07112018-W","SM 2320 B","07/23/2018 17:13:00","T",NA,"initial","Analysis","599672"
"13-WALK-60.1-07112018-W","D6919-09","07/18/2018 21:27:00","T",NA,"initial","Analysis","599129"
"13-WALK-60.1-07112018-W","E300.0","07/19/2018 22:16:00","T",NA,"initial","Analysis","599284"
"13-WALK-60.1-07112018-W","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-WALK-60.1-07112018-W","SM2340B","07/18/2018 10:38:00","T",NA,"initial","Analysis","6JUL17A"
"13-WALK-60.1-07112018-W","Calculation","07/12/2018 14:24:00","T",NA,"initial","Analysis","598698"
"13-WALK-60.1-07112018-W","E353.2","07/18/2018 10:40:00","T",NA,"initial","Analysis","598975"
"13-WALK-60.1-07112018-W","E353.2","07/12/2018 14:24:00","T",NA,"initial","Analysis","598698"
"13-WALK-60.1-07112018-W","Calculation","07/20/2018 11:35:00","T",NA,"initial","Analysis","599362"
"13-WALK-60.1-07112018-W","E351.2","07/20/2018 11:35:00","T",NA,"initial","Prep","318028"
"13-WALK-60.1-07112018-W","E365.1","07/25/2018 20:27:00","T",NA,"initial","Prep","318140"
"13-WALK-60.1-07112018-W","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"13-WALK-60.1-07112018-W","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"13-QKER-0.9-07112018-W","SM 2320 B","07/23/2018 17:24:00","T",NA,"initial","Analysis","599672"
"13-QKER-0.9-07112018-W","D6919-09","07/19/2018 03:36:00","T",NA,"initial","Analysis","599130"
"13-QKER-0.9-07112018-W","E300.0","07/13/2018 15:59:00","T",NA,"initial","Analysis","598730"
"13-QKER-0.9-07112018-W","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-QKER-0.9-07112018-W","SM2340B","07/18/2018 10:56:00","T",NA,"initial","Analysis","6JUL17A"
"13-QKER-0.9-07112018-W","Calculation","07/12/2018 14:25:00","T",NA,"initial","Analysis","598698"
"13-QKER-0.9-07112018-W","E353.2","07/18/2018 10:48:00","T",NA,"initial","Analysis","598975"
"13-QKER-0.9-07112018-W","E353.2","07/12/2018 14:25:00","T",NA,"initial","Analysis","598698"
"13-QKER-0.9-07112018-W","Calculation","07/20/2018 11:37:00","T",NA,"initial","Analysis","599362"
"13-QKER-0.9-07112018-W","E351.2","07/20/2018 11:37:00","T",NA,"initial","Prep","318028"
"13-QKER-0.9-07112018-W","E365.1","07/25/2018 20:06:00","T",NA,"initial","Prep","318140"
"13-QKER-0.9-07112018-W","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"13-QKER-0.9-07112018-W","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"13-RIOG-0.7-07112018-W","SM 2320 B","07/23/2018 17:30:00","T",NA,"initial","Analysis","599672"
"13-RIOG-0.7-07112018-W","D6919-09","07/19/2018 00:07:00","T",NA,"initial","Analysis","599129"
"13-RIOG-0.7-07112018-W","E300.0","07/16/2018 13:47:00","T",NA,"initial","Analysis","598785"
"13-RIOG-0.7-07112018-W","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-RIOG-0.7-07112018-W","SM2340B","07/18/2018 10:59:00","T",NA,"initial","Analysis","6JUL17A"
"13-RIOG-0.7-07112018-W","Calculation","07/12/2018 15:27:00","T",NA,"initial","Analysis","598699"
"13-RIOG-0.7-07112018-W","E353.2","07/18/2018 11:36:00","T",NA,"initial","Analysis","598976"
"13-RIOG-0.7-07112018-W","E353.2","07/12/2018 15:27:00","T",NA,"initial","Analysis","598699"
"13-RIOG-0.7-07112018-W","Calculation","07/20/2018 11:39:00","T",NA,"initial","Analysis","599362"
"13-RIOG-0.7-07112018-W","E351.2","07/20/2018 11:39:00","T",NA,"initial","Prep","318028"
"13-RIOG-0.7-07112018-W","E365.1","07/25/2018 20:07:00","T",NA,"initial","Prep","318140"
"13-RIOG-0.7-07112018-W","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"13-RIOG-0.7-07112018-W","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"13-WALK-44.4-07112018-W","SM 2320 B","07/23/2018 17:36:00","T",NA,"initial","Analysis","599672"
"13-WALK-44.4-07112018-W","D6919-09","07/19/2018 00:23:00","T",NA,"initial","Analysis","599129"
"13-WALK-44.4-07112018-W","E300.0","07/16/2018 13:53:00","T",NA,"initial","Analysis","598785"
"13-WALK-44.4-07112018-W","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-WALK-44.4-07112018-W","SM2340B","07/18/2018 11:03:00","T",NA,"initial","Analysis","6JUL17A"
"13-WALK-44.4-07112018-W","Calculation","07/12/2018 14:19:00","T",NA,"initial","Analysis","598415"
"13-WALK-44.4-07112018-W","E353.2","07/18/2018 10:51:00","T",NA,"initial","Analysis","598975"
"13-WALK-44.4-07112018-W","E353.2","07/12/2018 14:19:00","T",NA,"initial","Analysis","598415"
"13-WALK-44.4-07112018-W","Calculation","07/20/2018 11:40:00","T",NA,"initial","Analysis","599362"
"13-WALK-44.4-07112018-W","E351.2","07/20/2018 11:40:00","T",NA,"initial","Prep","318028"
"13-WALK-44.4-07112018-W","E365.1","07/25/2018 20:08:00","T",NA,"initial","Prep","318140"
"13-WALK-44.4-07112018-W","SM2540C","07/18/2018 21:05:00","T",NA,"initial","Analysis","599102"
"13-WALK-44.4-07112018-W","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"13-MASO-0.2-07112018-W","SM 2320 B","07/23/2018 17:41:00","T",NA,"initial","Analysis","599672"
"13-MASO-0.2-07112018-W","D6919-09","07/19/2018 00:39:00","T",NA,"initial","Analysis","599129"
"13-MASO-0.2-07112018-W","E300.0","07/16/2018 13:59:00","T",NA,"initial","Analysis","598785"
"13-MASO-0.2-07112018-W","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-MASO-0.2-07112018-W","SM2340B","07/18/2018 11:14:00","T",NA,"initial","Analysis","6JUL17A"
"13-MASO-0.2-07112018-W","Calculation","07/12/2018 14:21:00","T",NA,"initial","Analysis","598698"
"13-MASO-0.2-07112018-W","E353.2","07/18/2018 11:20:00","T",NA,"initial","Analysis","598976"
"13-MASO-0.2-07112018-W","E353.2","07/12/2018 14:21:00","T",NA,"initial","Analysis","598698"
"13-MASO-0.2-07112018-W","Calculation","07/20/2018 11:41:00","T",NA,"initial","Analysis","599362"
"13-MASO-0.2-07112018-W","E351.2","07/20/2018 11:41:00","T",NA,"initial","Prep","318028"
"13-MASO-0.2-07112018-W","E365.1","07/25/2018 18:35:00","T",NA,"initial","Prep","318140"
"13-MASO-0.2-07112018-W","SM2540C","07/18/2018 21:05:00","T",NA,"initial","Analysis","599102"
"13-MASO-0.2-07112018-W","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"13-MONH-0.4-07112018-W","SM 2320 B","07/23/2018 17:46:00","T",NA,"initial","Analysis","599672"
"13-MONH-0.4-07112018-W","D6919-09","07/19/2018 00:55:00","T",NA,"initial","Analysis","599129"
"13-MONH-0.4-07112018-W","E300.0","07/16/2018 14:05:00","T",NA,"initial","Analysis","598785"
"13-MONH-0.4-07112018-W","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-MONH-0.4-07112018-W","SM2340B","07/18/2018 11:17:00","T",NA,"initial","Analysis","6JUL17A"
"13-MONH-0.4-07112018-W","Calculation","07/12/2018 14:21:00","T",NA,"initial","Analysis","598698"
"13-MONH-0.4-07112018-W","E353.2","07/18/2018 10:54:00","T",NA,"initial","Analysis","598975"
"13-MONH-0.4-07112018-W","E353.2","07/12/2018 14:21:00","T",NA,"initial","Analysis","598698"
"13-MONH-0.4-07112018-W","Calculation","07/20/2018 11:42:00","T",NA,"initial","Analysis","599362"
"13-MONH-0.4-07112018-W","E351.2","07/20/2018 11:42:00","T",NA,"initial","Prep","318028"
"13-MONH-0.4-07112018-W","E365.1","07/25/2018 18:36:00","T",NA,"initial","Prep","318140"
"13-MONH-0.4-07112018-W","SM2540C","07/18/2018 21:05:00","T",NA,"initial","Analysis","599102"
"13-MONH-0.4-07112018-W","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"13-WALK-46.6-07112018-W","SM 2320 B","07/23/2018 17:52:00","T",NA,"initial","Analysis","599672"
"13-WALK-46.6-07112018-W","D6919-09","07/19/2018 01:12:00","T",NA,"initial","Analysis","599129"
"13-WALK-46.6-07112018-W","E300.0","07/13/2018 16:28:00","T",NA,"initial","Analysis","598730"
"13-WALK-46.6-07112018-W","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-WALK-46.6-07112018-W","SM2340B","07/18/2018 11:21:00","T",NA,"initial","Analysis","6JUL17A"
"13-WALK-46.6-07112018-W","Calculation","07/12/2018 14:22:00","T",NA,"initial","Analysis","598698"
"13-WALK-46.6-07112018-W","E353.2","07/18/2018 10:55:00","T",NA,"initial","Analysis","598975"
"13-WALK-46.6-07112018-W","E353.2","07/12/2018 14:22:00","T",NA,"initial","Analysis","598698"
"13-WALK-46.6-07112018-W","Calculation","07/20/2018 11:42:00","T",NA,"initial","Analysis","599362"
"13-WALK-46.6-07112018-W","E351.2","07/20/2018 11:42:00","T",NA,"initial","Prep","318028"
"13-WALK-46.6-07112018-W","E365.1","07/25/2018 18:37:00","T",NA,"initial","Prep","318141"
"13-WALK-46.6-07112018-W","SM2540C","07/18/2018 21:05:00","T",NA,"initial","Analysis","599102"
"13-WALK-46.6-07112018-W","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"13-WCHEE-0.6-07112018-W","SM 2320 B","07/23/2018 18:06:00","T",NA,"initial","Analysis","599672"
"13-WCHEE-0.6-07112018-W","D6919-09","07/19/2018 01:28:00","T",NA,"initial","Analysis","599129"
"13-WCHEE-0.6-07112018-W","E300.0","07/16/2018 14:22:00","T",NA,"initial","Analysis","598785"
"13-WCHEE-0.6-07112018-W","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-WCHEE-0.6-07112018-W","SM2340B","07/18/2018 11:24:00","T",NA,"initial","Analysis","6JUL17A"
"13-WCHEE-0.6-07112018-W","Calculation","07/12/2018 14:22:00","T",NA,"initial","Analysis","598698"
"13-WCHEE-0.6-07112018-W","E353.2","07/18/2018 11:27:00","T",NA,"initial","Analysis","598976"
"13-WCHEE-0.6-07112018-W","E353.2","07/12/2018 14:22:00","T",NA,"initial","Analysis","598698"
"13-WCHEE-0.6-07112018-W","Calculation","07/20/2018 11:43:00","T",NA,"initial","Analysis","599362"
"13-WCHEE-0.6-07112018-W","E351.2","07/20/2018 11:43:00","T",NA,"initial","Prep","318028"
"13-WCHEE-0.6-07112018-W","E365.1","07/25/2018 20:11:00","T",NA,"initial","Prep","318141"
"13-WCHEE-0.6-07112018-W","SM2540C","07/18/2018 21:05:00","T",NA,"initial","Analysis","599102"
"13-WCHEE-0.6-07112018-W","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"13-WALK-44.4-07112018-W EB","SM 2320 B","07/23/2018 18:09:00","T",NA,"initial","Analysis","599672"
"13-WALK-44.4-07112018-W EB","D6919-09","07/19/2018 03:52:00","T",NA,"initial","Analysis","599130"
"13-WALK-44.4-07112018-W EB","E300.0","07/13/2018 16:58:00","T",NA,"initial","Analysis","598732"
"13-WALK-44.4-07112018-W EB","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"13-WALK-44.4-07112018-W EB","SM2340B","07/18/2018 11:28:00","T",NA,"initial","Analysis","6JUL17A"
"13-WALK-44.4-07112018-W EB","Calculation","07/12/2018 14:23:00","T",NA,"initial","Analysis","598698"
"13-WALK-44.4-07112018-W EB","E353.2","07/18/2018 11:01:00","T",NA,"initial","Analysis","598975"
"13-WALK-44.4-07112018-W EB","E353.2","07/12/2018 14:23:00","T",NA,"initial","Analysis","598698"
"13-WALK-44.4-07112018-W EB","Calculation","07/20/2018 11:44:00","T",NA,"initial","Analysis","599362"
"13-WALK-44.4-07112018-W EB","E351.2","07/20/2018 11:44:00","T",NA,"initial","Prep","318028"
"13-WALK-44.4-07112018-W EB","E365.1","07/25/2018 18:40:00","T",NA,"initial","Prep","318141"
"13-WALK-44.4-07112018-W EB","SM2540C","07/18/2018 21:05:00","T",NA,"initial","Analysis","599102"
"13-WALK-44.4-07112018-W EB","E180.1","07/12/2018 12:25:00","T",NA,"initial","Analysis","598745"
"599672-MB1","SM 2320 B","07/23/2018 14:28:00","T",NA,"initial","Analysis","599672"
"599128-MB1","D6919-09","07/18/2018 14:14:00","T",NA,"initial","Analysis","599128"
"598656-MB1","E300.0","07/12/2018 21:55:00","T",NA,"initial","Analysis","598656"
"317819-MB1","SM10200H","07/23/2018 12:00:00","T",NA,"initial","Prep","317819"
"598975-MB1","E353.2","07/18/2018 10:27:00","T",NA,"initial","Analysis","598975"
"598319-MB1","E353.2","07/11/2018 16:15:00","T",NA,"initial","Analysis","598319"
"317632-MB1","E351.2","07/13/2018 12:07:00","T",NA,"initial","Prep","317632"
"317710-MB1","E365.1","07/17/2018 14:50:00","T",NA,"initial","Prep","317710"
"598509-MB1","SM2540C","07/15/2018 17:50:00","T",NA,"initial","Analysis","598509"
"598745-MB1","E180.1","07/12/2018 08:55:00","T",NA,"initial","Analysis","598745"
"599129-MB2","D6919-09","07/18/2018 20:39:00","T",NA,"initial","Analysis","599129"
"598730-MB2","E300.0","07/13/2018 14:19:00","T",NA,"initial","Analysis","598730"
"598976-MB2","E353.2","07/18/2018 10:59:00","T",NA,"initial","Analysis","598976"
"598415-MB2","E353.2","07/12/2018 13:52:00","T",NA,"initial","Analysis","598415"
"318028-MB2","E351.2","07/20/2018 11:23:00","T",NA,"initial","Prep","318028"
"318140-MB2","E365.1","07/25/2018 17:17:00","T",NA,"initial","Prep","318140"
"599102-MB2","SM2540C","07/18/2018 21:05:00","T",NA,"initial","Analysis","599102"
"599130-MB3","D6919-09","07/19/2018 03:04:00","T",NA,"initial","Analysis","599130"
"598732-MB3","E300.0","07/13/2018 16:40:00","T",NA,"initial","Analysis","598732"
"598698-MB3","E353.2","07/12/2018 14:15:00","T",NA,"initial","Analysis","598698"
"318141-MB3","E365.1","07/25/2018 17:20:00","T",NA,"initial","Prep","318141"
"598785-MB4","E300.0","07/16/2018 13:29:00","T",NA,"initial","Analysis","598785"
"598699-MB4","E353.2","07/12/2018 15:26:00","T",NA,"initial","Analysis","598699"
"599284-MB","E300.0","07/19/2018 21:47:00","T",NA,"initial","Analysis","599284"
"599672-LCS1","SM 2320 B","07/23/2018 14:32:00","T",NA,"initial","Analysis","599672"
"599128-LCS1","D6919-09","07/18/2018 14:30:00","T",NA,"initial","Analysis","599128"
"598656-LCS1","E300.0","07/12/2018 22:01:00","T",NA,"initial","Analysis","598656"
"598975-LCS1","E353.2","07/18/2018 10:28:00","T",NA,"initial","Analysis","598975"
