"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","result_value","result_error_delta","result_type_code","reportable_result","detect_flag","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg"
"13WALK-29.9_08022017_WS","E200.8","08/15/2017 18:49:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-013",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-50-8","Copper",2.8,NA,"TRG","Yes","Y","",NA,"",NA,0.652,NA,1,"ug/l","ug/l",NA,0.652,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9_08022017_WS","E200.8","08/15/2017 18:49:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-013",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-92-1","Lead",0.593,NA,"TRG","Yes","Y","J",NA,"J",NA,0.405,NA,1,"ug/l","ug/l",NA,0.405,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9_08022017_WS","E200.8","08/15/2017 18:49:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-013",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-02-0","Nickel",2.3,NA,"TRG","Yes","Y","",NA,"",NA,0.45,NA,1,"ug/l","ug/l",NA,0.45,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9_08022017_WS","E200.8","08/15/2017 18:49:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-013",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-22-4","Silver",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.131,0.131,1,"ug/l","ug/l",NA,0.131,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9_08022017_WS","E200.8","08/15/2017 18:49:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-013",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-66-6","Zinc",6,NA,"TRG","Yes","Y","",NA,"",NA,3,NA,5,"ug/l","ug/l",NA,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9_08022017_WS","E200.7","08/08/2017 18:44:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-013",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-89-6","Iron",341,NA,"TRG","Yes","Y","",NA,"",NA,55.4,NA,100,"ug/l","ug/l",NA,55.4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9_08022017_WS","E200.7","08/08/2017 18:44:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-013",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-95-4","Magnesium",13900,NA,"TRG","Yes","Y","",NA,"",NA,110,NA,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.8","08/16/2017 14:48:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7429-90-5","Aluminum",3,NA,"TRG","Yes","Y","J",NA,"J",NA,2.7,NA,10,"ug/l","ug/l",NA,2.7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.8","08/15/2017 18:54:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-38-2","Arsenic",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.389,0.389,1,"ug/l","ug/l",NA,0.389,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.8","08/15/2017 18:54:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.182,0.182,1,"ug/l","ug/l",NA,0.182,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.8","08/15/2017 18:54:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-50-8","Copper",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.652,0.652,1,"ug/l","ug/l",NA,0.652,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.8","08/15/2017 18:54:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-92-1","Lead",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.405,0.405,1,"ug/l","ug/l",NA,0.405,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.8","08/15/2017 18:54:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-02-0","Nickel",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.45,0.45,1,"ug/l","ug/l",NA,0.45,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.8","08/15/2017 18:54:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-22-4","Silver",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.131,0.131,1,"ug/l","ug/l",NA,0.131,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.8","08/15/2017 18:54:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-66-6","Zinc",NA,NA,"TRG","Yes","N","U",NA,"U",NA,3,3,5,"ug/l","ug/l",NA,3,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.7","08/08/2017 18:47:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-89-6","Iron",NA,NA,"TRG","Yes","N","U",NA,"U",NA,55.4,55.4,100,"ug/l","ug/l",NA,55.4,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-29.9-EB_08022017_WS","E200.7","08/08/2017 18:47:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-014",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-95-4","Magnesium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,110,110,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.8","08/16/2017 14:52:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7429-90-5","Aluminum",184,NA,"TRG","Yes","Y","",NA,"",NA,2.7,NA,10,"ug/l","ug/l",NA,2.7,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.8","08/15/2017 18:59:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-38-2","Arsenic",1.2,NA,"TRG","Yes","Y","",NA,"",NA,0.389,NA,1,"ug/l","ug/l",NA,0.389,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.8","08/15/2017 18:59:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-43-9","Cadmium",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.182,0.182,1,"ug/l","ug/l",NA,0.182,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.8","08/15/2017 18:59:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-50-8","Copper",3.2,NA,"TRG","Yes","Y","",NA,"",NA,0.652,NA,1,"ug/l","ug/l",NA,0.652,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.8","08/15/2017 18:59:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-92-1","Lead",0.746,NA,"TRG","Yes","Y","J",NA,"J",NA,0.405,NA,1,"ug/l","ug/l",NA,0.405,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.8","08/15/2017 18:59:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-02-0","Nickel",2.4,NA,"TRG","Yes","Y","",NA,"",NA,0.45,NA,1,"ug/l","ug/l",NA,0.45,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.8","08/15/2017 18:59:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-22-4","Silver",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.131,0.131,1,"ug/l","ug/l",NA,0.131,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.8","08/15/2017 18:59:00","T",NA,"initial","WS","LB",NA,NA,1,"CLP-METALS ILM05.3","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7440-66-6","Zinc",6.5,NA,"TRG","Yes","Y","",NA,"",NA,3,NA,5,"ug/l","ug/l",NA,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.7","08/08/2017 18:56:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-89-6","Iron",401,NA,"TRG","Yes","Y","",NA,"",NA,55.4,NA,100,"ug/l","ug/l",NA,55.4,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"13WALK-26.9_08022017_WS","E200.7","08/08/2017 18:56:00","T",NA,"initial","WS","LB",NA,NA,1,"SW3010A","08/07/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707030-015",NA,50,"mL",NA,NA,NA,NA,50,"mL","7439-95-4","Magnesium",13100,NA,"TRG","Yes","Y","",NA,"",NA,110,NA,1000,"ug/l","ug/l",NA,110,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",NA,"R1707030"
"05CHEM-5.4_08082017_WS","SM 2320 B","08/15/2017 08:42:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,0,"mL",NA,NA,NA,NA,NA,"","ALK","ALKALINITY, TOTAL (AS CaCO3)",92,NA,"TRG","Yes","Y","",NA,"",NA,1,NA,2,"mg/l","mg/l",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","D6919-09","08/22/2017 20:21:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0299,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","E300.0","08/15/2017 07:42:00","T",NA,"initial","WS","LB",NA,NA,10,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","16887-00-6","CHLORIDE (AS CL)",42.8,NA,"TRG","Yes","Y","",NA,"",NA,0.2,NA,2,"mg/l","mg/l",NA,0.2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,NA,"",NA,NA,NA,NA,NA,"","COND","Conductivity at 25 Degrees Celsius",374,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,NA,"umhos/cm","umhos/cm",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","SM2340B","08/21/2017 13:57:00","T",NA,"initial","WS","LB",NA,NA,1,"","08/16/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707314-001",NA,0,"mL",NA,NA,NA,NA,NA,"","HARD","HARDNESS (AS CACO3)",115,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,6.62,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","Calculation","08/09/2017 14:33:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",0.512,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","E353.2","08/17/2017 15:44:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.512,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","E353.2","08/09/2017 14:33:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.002,0.002,0.01,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","SM 4500-H+B","08/12/2017 09:05:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,0,"mL",NA,NA,NA,NA,NA,"","PH","PH",7.59,NA,"TRG","Yes","Y","H",NA,"H",NA,NA,NA,NA,"pH units","pH units",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","E365.1","08/15/2017 14:46:00","T",NA,"initial","WS","LB",NA,NA,1,"METHOD","08/13/2017 22:58:00",NA,NA,"ALSRNY","quant","R1707314-001",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0285,NA,"TRG","Yes","Y","",NA,"",NA,0.002,NA,0.003,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","SM 4500-H+B","08/12/2017 09:05:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,0,"mL",NA,NA,NA,NA,NA,"","TEMP","Temperature of pH Analysis",21.4,NA,"TRG","Yes","Y","H",NA,"H",NA,NA,NA,NA,"deg c","deg c",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05CHEM-5.4_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-001",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",4.66,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","SM 2320 B","08/15/2017 08:55:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,0,"mL",NA,NA,NA,NA,NA,"","ALK","ALKALINITY, TOTAL (AS CaCO3)",125,NA,"TRG","Yes","Y","",NA,"",NA,1,NA,2,"mg/l","mg/l",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","D6919-09","08/22/2017 20:46:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.0055,NA,"TRG","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","E300.0","08/15/2017 07:55:00","T",NA,"initial","WS","LB",NA,NA,10,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","16887-00-6","CHLORIDE (AS CL)",33.8,NA,"TRG","Yes","Y","",NA,"",NA,0.2,NA,2,"mg/l","mg/l",NA,0.2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,NA,"",NA,NA,NA,NA,NA,"","COND","Conductivity at 25 Degrees Celsius",392,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,NA,"umhos/cm","umhos/cm",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","SM2340B","08/21/2017 14:00:00","T",NA,"initial","WS","LB",NA,NA,1,"","08/16/2017 00:00:00",NA,NA,"ALSRNY","quant","R1707314-002",NA,0,"mL",NA,NA,NA,NA,NA,"","HARD","HARDNESS (AS CACO3)",141,NA,"TRG","Yes","Y","",NA,"",NA,NA,NA,6.62,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","Calculation","08/09/2017 14:34:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,0,"mL",NA,NA,NA,NA,NA,"","14797-55-8","NITROGEN, NITRATE (AS N)",NA,NA,"TRG","Yes","N","U",NA,"U",NA,NA,0.01,0.01,"mg/l","mg/l",NA,NA,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","E353.2","08/17/2017 15:46:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.0049,NA,"TRG","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","E353.2","08/09/2017 14:34:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.002,0.002,0.01,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","SM 4500-H+B","08/12/2017 09:05:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,0,"mL",NA,NA,NA,NA,NA,"","PH","PH",8.15,NA,"TRG","Yes","Y","H",NA,"H",NA,NA,NA,NA,"pH units","pH units",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","E365.1","08/15/2017 14:48:00","T",NA,"initial","WS","LB",NA,NA,1,"METHOD","08/13/2017 22:58:00",NA,NA,"ALSRNY","quant","R1707314-002",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0037,NA,"TRG","Yes","Y","",NA,"",NA,0.002,NA,0.003,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","SM 4500-H+B","08/12/2017 09:05:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,0,"mL",NA,NA,NA,NA,NA,"","TEMP","Temperature of pH Analysis",21.4,NA,"TRG","Yes","Y","H",NA,"H",NA,NA,NA,NA,"deg c","deg c",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
"05SEEL-4.0_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","WS","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1707314-002",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",0.47,NA,"TRG","Yes","Y","",NA,"",NA,0.06,NA,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","R1707314"
