"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","test_batch_type","test_batch_id"
"05COHO-37.2_08092017_WSDUP","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05COHO-37.2_08092017_WSDUP","SM 4500-H+B","08/12/2017 09:05:00","T",NA,"initial","Analysis","557398"
"05COHO-37.2_08092017_WSDUP","E180.1","08/10/2017 15:15:00","T",NA,"initial","Analysis","557276"
"05COHO-50.9_08092017_WSDUP","SM 2320 B","08/15/2017 11:06:00","T",NA,"initial","Analysis","557753"
"05SEEL-4.0 Dup_08082017_WSMS","E353.2","08/17/2017 15:51:00","T",NA,"initial","Analysis","558180"
"05SEEL-7.6_08082017_WSMS","E300.0","08/15/2017 08:34:00","T",NA,"initial","Analysis","557822"
"05GLED-0.5_08082017_WSMS","E300.0","08/15/2017 10:04:00","T",NA,"initial","Analysis","557822"
"05TOGA-1.3_08082017_WSMS","E353.2","08/09/2017 14:38:00","T",NA,"initial","Analysis","557976"
"05TOGA-1.3_08082017_WSMS","E365.1","08/15/2017 14:59:00","T",NA,"initial","Prep","295345"
"05COHO-37.2_08092017_WSMS","D6919-09","08/23/2017 03:02:00","T",NA,"initial","Analysis","558905"
"05COHO-37.2_08092017_WSMS","E300.0","08/15/2017 13:03:00","T",NA,"initial","Analysis","557824"
"05COHO-37.2_08092017_WSMS","E353.2","08/17/2017 19:08:00","T",NA,"initial","Analysis","558189"
"05COHO-37.2_08092017_WSMS","E353.2","08/10/2017 15:09:00","T",NA,"initial","Analysis","557985"
"05COHO-37.2_08092017_WSMS","E365.1","08/31/2017 12:11:00","T",NA,"initial","Prep","296624"
"05POSC-1.3_08092017_WSMS","E353.2","08/10/2017 14:59:00","T",NA,"initial","Analysis","557984"
"05BENN-0.5_08092017_WSMS","D6919-09","08/23/2017 10:08:00","T",NA,"initial","Analysis","558906"
"05BENN-0.5_08092017_WSMS","E353.2","08/17/2017 16:32:00","T",NA,"initial","Analysis","558181"
"05SEEL-4.0 Dup_08082017_WSMSD","E353.2","08/17/2017 15:52:00","T",NA,"initial","Analysis","558180"
"05SEEL-7.6_08082017_WSMSD","E300.0","08/15/2017 08:47:00","T",NA,"initial","Analysis","557822"
"05GLED-0.5_08082017_WSMSD","E300.0","08/15/2017 10:16:00","T",NA,"initial","Analysis","557822"
"05TOGA-1.3_08082017_WSMSD","E353.2","08/09/2017 14:38:00","T",NA,"initial","Analysis","557976"
"05TOGA-1.3_08082017_WSMSD","E365.1","08/15/2017 15:00:00","T",NA,"initial","Prep","295345"
"05COHO-37.2_08092017_WSMSD","D6919-09","08/23/2017 04:17:00","T",NA,"initial","Analysis","558905"
"05COHO-37.2_08092017_WSMSD","E300.0","08/15/2017 13:16:00","T",NA,"initial","Analysis","557824"
"05COHO-37.2_08092017_WSMSD","E353.2","08/17/2017 19:09:00","T",NA,"initial","Analysis","558189"
"05COHO-37.2_08092017_WSMSD","E353.2","08/10/2017 15:09:00","T",NA,"initial","Analysis","557985"
"05COHO-37.2_08092017_WSMSD","E365.1","08/31/2017 12:13:00","T",NA,"initial","Prep","296624"
"05POSC-1.3_08092017_WSMSD","E353.2","08/10/2017 14:59:00","T",NA,"initial","Analysis","557984"
"05BENN-0.5_08092017_WSMSD","D6919-09","08/23/2017 10:33:00","T",NA,"initial","Analysis","558906"
"05BENN-0.5_08092017_WSMSD","E353.2","08/17/2017 16:33:00","T",NA,"initial","Analysis","558181"
"295532-LCS1","E200.7","08/16/2017 12:08:00","T",NA,"initial","Prep","295532"
"295534-LCS1","E200.8","08/16/2017 21:35:00","T",NA,"initial","Prep","295534"
"295664-LCS1","E200.7","08/21/2017 13:54:00","T",NA,"initial","Prep","295664"
"295666-LCS1","E200.8","08/18/2017 12:44:00","T",NA,"initial","Prep","295666"
"295666-LCS1","E200.8","08/17/2017 20:16:00","T",NA,"initial","Prep","295666"
"295532-MB1","E200.7","08/16/2017 12:05:00","T",NA,"initial","Prep","295532"
"295534-MB1","E200.8","08/16/2017 21:29:00","T",NA,"initial","Prep","295534"
"295664-MB1","E200.7","08/21/2017 13:51:00","T",NA,"initial","Prep","295664"
"295666-MB1","E200.8","08/18/2017 12:40:00","T",NA,"initial","Prep","295666"
"295666-MB1","E200.8","08/17/2017 20:09:00","T",NA,"initial","Prep","295666"
"05CHEM-5.4_08082017_WS","E200.8","08/18/2017 12:48:00","T",NA,"initial","Prep","295666"
"05CHEM-5.4_08082017_WS","E200.8","08/17/2017 20:22:00","T",NA,"initial","Prep","295666"
"05CHEM-5.4_08082017_WS","E200.7","08/21/2017 13:57:00","T",NA,"initial","Prep","295664"
"05SEEL-4.0_08082017_WS","E200.8","08/18/2017 12:52:00","T",NA,"initial","Prep","295666"
"05SEEL-4.0_08082017_WS","E200.8","08/17/2017 20:28:00","T",NA,"initial","Prep","295666"
"05SEEL-4.0_08082017_WS","E200.7","08/21/2017 14:00:00","T",NA,"initial","Prep","295664"
"05SEEL-4.0 Dup_08082017_WS","E200.8","08/18/2017 12:56:00","T",NA,"initial","Prep","295666"
"05SEEL-4.0 Dup_08082017_WS","E200.8","08/17/2017 20:34:00","T",NA,"initial","Prep","295666"
"05SEEL-4.0 Dup_08082017_WS","E200.7","08/21/2017 14:04:00","T",NA,"initial","Prep","295664"
"05SEEL-7.6_08082017_WS","E200.8","08/18/2017 13:00:00","T",NA,"initial","Prep","295666"
"05SEEL-7.6_08082017_WS","E200.8","08/17/2017 20:40:00","T",NA,"initial","Prep","295666"
"05SEEL-7.6_08082017_WS","E200.7","08/21/2017 14:07:00","T",NA,"initial","Prep","295664"
"05TANC-1.2_08082017_WS","E200.8","08/18/2017 13:04:00","T",NA,"initial","Prep","295666"
"05TANC-1.2_08082017_WS","E200.8","08/17/2017 20:46:00","T",NA,"initial","Prep","295666"
"05TANC-1.2_08082017_WS","E200.7","08/21/2017 14:10:00","T",NA,"initial","Prep","295664"
"05TOGA-6.3_08082017_WS","E200.8","08/18/2017 13:08:00","T",NA,"initial","Prep","295666"
"05TOGA-6.3_08082017_WS","E200.8","08/17/2017 20:53:00","T",NA,"initial","Prep","295666"
"05TOGA-6.3_08082017_WS","E200.7","08/21/2017 14:13:00","T",NA,"initial","Prep","295664"
"05GLED-0.5_08082017_WS","E200.8","08/18/2017 13:12:00","T",NA,"initial","Prep","295666"
"05GLED-0.5_08082017_WS","E200.8","08/17/2017 20:59:00","T",NA,"initial","Prep","295666"
"05GLED-0.5_08082017_WS","E200.7","08/21/2017 14:16:00","T",NA,"initial","Prep","295664"
"05GLED_N-0.1_08082017_WS","E200.8","08/18/2017 13:23:00","T",NA,"initial","Prep","295666"
"05GLED_N-0.1_08082017_WS","E200.8","08/17/2017 21:05:00","T",NA,"initial","Prep","295666"
"05GLED_N-0.1_08082017_WS","E200.7","08/21/2017 14:19:00","T",NA,"initial","Prep","295664"
"05TOGA-1.3_08082017_WS","E200.8","08/18/2017 13:27:00","T",NA,"initial","Prep","295666"
"05TOGA-1.3_08082017_WS","E200.8","08/17/2017 21:23:00","T",NA,"initial","Prep","295666"
"05TOGA-1.3_08082017_WS","E200.7","08/21/2017 14:28:00","T",NA,"initial","Prep","295664"
"05COHO-5.9_08082017_WS","E200.8","08/18/2017 13:31:00","T",NA,"initial","Prep","295666"
"05COHO-5.9_08082017_WS","E200.8","08/17/2017 21:29:00","T",NA,"initial","Prep","295666"
"05COHO-5.9_08082017_WS","E200.7","08/21/2017 14:31:00","T",NA,"initial","Prep","295664"
"05MEAD-2.1_08082017_WS","E200.8","08/18/2017 13:35:00","T",NA,"initial","Prep","295666"
"05MEAD-2.1_08082017_WS","E200.8","08/17/2017 21:36:00","T",NA,"initial","Prep","295666"
"05MEAD-2.1_08082017_WS","E200.7","08/21/2017 14:34:00","T",NA,"initial","Prep","295664"
"05TMLV-0.7_08092017_WS","E200.8","08/18/2017 13:39:00","T",NA,"initial","Prep","295666"
"05TMLV-0.7_08092017_WS","E200.8","08/17/2017 21:42:00","T",NA,"initial","Prep","295666"
"05TMLV-0.7_08092017_WS","E200.7","08/21/2017 14:37:00","T",NA,"initial","Prep","295664"
"05COHO-33.6_08092017_WS","E200.8","08/18/2017 13:43:00","T",NA,"initial","Prep","295666"
"05COHO-33.6_08092017_WS","E200.8","08/17/2017 21:48:00","T",NA,"initial","Prep","295666"
"05COHO-33.6_08092017_WS","E200.7","08/21/2017 14:40:00","T",NA,"initial","Prep","295664"
"05COHO-33.6_08092017_WSMS","E200.8","08/18/2017 13:47:00","T",NA,"initial","Prep","295666"
"05COHO-33.6_08092017_WSMS","E200.8","08/17/2017 21:54:00","T",NA,"initial","Prep","295666"
"05COHO-33.6_08092017_WSMSD","E200.8","08/18/2017 13:51:00","T",NA,"initial","Prep","295666"
"05COHO-33.6_08092017_WSMSD","E200.8","08/17/2017 22:00:00","T",NA,"initial","Prep","295666"
"05COHO-37.2_08092017_WS","E200.8","08/18/2017 14:10:00","T",NA,"initial","Prep","295666"
"05COHO-37.2_08092017_WS","E200.8","08/17/2017 22:31:00","T",NA,"initial","Prep","295666"
"05COHO-37.2_08092017_WS","E200.7","08/21/2017 14:43:00","T",NA,"initial","Prep","295664"
"05COHO-37.2_08092017_WSMS","E200.8","08/18/2017 14:14:00","T",NA,"initial","Prep","295666"
"05COHO-37.2_08092017_WSMS","E200.8","08/17/2017 22:37:00","T",NA,"initial","Prep","295666"
"05COHO-37.2_08092017_WSMS","E200.7","08/21/2017 14:47:00","T",NA,"initial","Prep","295664"
"05COHO-37.2_08092017_WSMSD","E200.8","08/18/2017 14:18:00","T",NA,"initial","Prep","295666"
"05COHO-37.2_08092017_WSMSD","E200.8","08/17/2017 22:43:00","T",NA,"initial","Prep","295666"
"05COHO-37.2_08092017_WSMSD","E200.7","08/21/2017 14:50:00","T",NA,"initial","Prep","295664"
"05COHO-50.9_08092017_WS","E200.8","08/18/2017 14:29:00","T",NA,"initial","Prep","295666"
"05COHO-50.9_08092017_WS","E200.8","08/17/2017 23:02:00","T",NA,"initial","Prep","295666"
"05COHO-50.9_08092017_WS","E200.7","08/21/2017 15:05:00","T",NA,"initial","Prep","295664"
"05COHO-50.9_08092017_WSMS","E200.7","08/21/2017 15:08:00","T",NA,"initial","Prep","295664"
"05COHO-50.9_08092017_WSMSD","E200.7","08/21/2017 15:11:00","T",NA,"initial","Prep","295664"
"05STEO-35.7_08092017_WS","E200.8","08/18/2017 14:33:00","T",NA,"initial","Prep","295666"
"05STEO-35.7_08092017_WS","E200.8","08/17/2017 23:08:00","T",NA,"initial","Prep","295666"
"05STEO-35.7_08092017_WS","E200.7","08/21/2017 15:20:00","T",NA,"initial","Prep","295664"
"05CARI-0.2_08092017_WS","E200.8","08/21/2017 11:49:00","T",NA,"initial","Prep","295666"
"05CARI-0.2_08092017_WS","E200.8","08/17/2017 23:14:00","T",NA,"initial","Prep","295666"
"05CARI-0.2_08092017_WS","E200.7","08/21/2017 15:23:00","T",NA,"initial","Prep","295664"
"05POSC-1.3_08092017_WS","E200.8","08/18/2017 14:41:00","T",NA,"initial","Prep","295666"
"05POSC-1.3_08092017_WS","E200.8","08/17/2017 23:20:00","T",NA,"initial","Prep","295666"
"05POSC-1.3_08092017_WS","E200.7","08/21/2017 15:26:00","T",NA,"initial","Prep","295664"
"05COHO-8.9_08092017_WS","E200.8","08/18/2017 14:45:00","T",NA,"initial","Prep","295666"
"05COHO-8.9_08092017_WS","E200.8","08/17/2017 23:27:00","T",NA,"initial","Prep","295666"
"05COHO-8.9_08092017_WS","E200.7","08/21/2017 15:29:00","T",NA,"initial","Prep","295664"
"05COHO-8.9 EB_08092017_WS","E200.8","08/18/2017 14:57:00","T",NA,"initial","Prep","295666"
"05COHO-8.9 EB_08092017_WS","E200.8","08/17/2017 23:45:00","T",NA,"initial","Prep","295666"
"05COHO-8.9 EB_08092017_WS","E200.7","08/21/2017 15:33:00","T",NA,"initial","Prep","295664"
"05MIGA-0.4_08092017_WS","E200.8","08/16/2017 21:41:00","T",NA,"initial","Prep","295534"
"05MIGA-0.4_08092017_WS","E200.7","08/16/2017 12:54:00","T",NA,"initial","Prep","295532"
"05STEO_T22-0.2_08092017_WS","E200.8","08/16/2017 21:47:00","T",NA,"initial","Prep","295534"
"05STEO_T22-0.2_08092017_WS","E200.7","08/16/2017 12:58:00","T",NA,"initial","Prep","295532"
"05STEO-28.7_08092017_WS","E200.8","08/16/2017 21:54:00","T",NA,"initial","Prep","295534"
"05STEO-28.7_08092017_WS","E200.7","08/16/2017 13:01:00","T",NA,"initial","Prep","295532"
"05BENN-0.5_08092017_WS","E200.8","08/16/2017 22:00:00","T",NA,"initial","Prep","295534"
"05BENN-0.5_08092017_WS","E200.7","08/16/2017 13:04:00","T",NA,"initial","Prep","295532"
"05NEWT_T30-0.4_08082017_WS","SM 2320 B","08/15/2017 12:29:00","T",NA,"initial","Analysis","557754"
"05NEWT_T30-0.4_08082017_WS","D6919-09","08/25/2017 08:38:00","T",NA,"initial","Analysis","559149"
"05NEWT_T30-0.4_08082017_WS","E300.0","08/15/2017 16:03:00","T",NA,"initial","Analysis","557824"
"05NEWT_T30-0.4_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05NEWT_T30-0.4_08082017_WS","SM2340B","08/16/2017 15:17:00","T",NA,"initial","Analysis","6-Aug-16"
"05NEWT_T30-0.4_08082017_WS","Calculation","08/09/2017 14:28:00","T",NA,"initial","Analysis","557975"
"05NEWT_T30-0.4_08082017_WS","E353.2","08/17/2017 16:35:00","T",NA,"initial","Analysis","558181"
"05NEWT_T30-0.4_08082017_WS","E353.2","08/09/2017 14:28:00","T",NA,"initial","Analysis","557975"
"05NEWT_T30-0.4_08082017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05NEWT_T30-0.4_08082017_WS","E365.1","08/15/2017 15:03:00","T",NA,"initial","Prep","295345"
"05NEWT_T30-0.4_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","Analysis","557007"
"05JAKS-0.1_08082017_WS","SM 2320 B","08/15/2017 12:37:00","T",NA,"initial","Analysis","557754"
"05JAKS-0.1_08082017_WS","D6919-09","08/25/2017 09:03:00","T",NA,"initial","Analysis","559149"
"05JAKS-0.1_08082017_WS","E300.0","08/15/2017 16:41:00","T",NA,"initial","Analysis","557824"
"05JAKS-0.1_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05JAKS-0.1_08082017_WS","SM2340B","08/16/2017 15:20:00","T",NA,"initial","Analysis","6-Aug-16"
"05JAKS-0.1_08082017_WS","Calculation","08/09/2017 14:28:00","T",NA,"initial","Analysis","557975"
"05JAKS-0.1_08082017_WS","E353.2","08/17/2017 16:40:00","T",NA,"initial","Analysis","558182"
"05JAKS-0.1_08082017_WS","E353.2","08/09/2017 14:28:00","T",NA,"initial","Analysis","557975"
"05JAKS-0.1_08082017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05JAKS-0.1_08082017_WS","E365.1","08/15/2017 15:04:00","T",NA,"initial","Prep","295345"
"05JAKS-0.1_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","Analysis","557007"
"05CUTH-0.6_08082017_WS","SM 2320 B","08/15/2017 12:44:00","T",NA,"initial","Analysis","557754"
"05CUTH-0.6_08082017_WS","D6919-09","08/25/2017 09:28:00","T",NA,"initial","Analysis","559149"
"05CUTH-0.6_08082017_WS","E300.0","08/15/2017 17:33:00","T",NA,"initial","Analysis","557825"
"05CUTH-0.6_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05CUTH-0.6_08082017_WS","SM2340B","08/16/2017 15:35:00","T",NA,"initial","Analysis","6-Aug-16"
"05CUTH-0.6_08082017_WS","Calculation","08/09/2017 14:28:00","T",NA,"initial","Analysis","557975"
"05CUTH-0.6_08082017_WS","E353.2","08/17/2017 16:42:00","T",NA,"initial","Analysis","558182"
"05CUTH-0.6_08082017_WS","E353.2","08/09/2017 14:28:00","T",NA,"initial","Analysis","557975"
"05CUTH-0.6_08082017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05CUTH-0.6_08082017_WS","E365.1","08/15/2017 15:05:00","T",NA,"initial","Prep","295345"
"05CUTH-0.6_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","Analysis","557007"
"05POST_T5-0.9_08082017_WS","SM 2320 B","08/20/2017 12:50:00","T",NA,"initial","Analysis","558374"
"05POST_T5-0.9_08082017_WS","D6919-09","08/25/2017 17:38:00","T",NA,"initial","Analysis","559217"
"05POST_T5-0.9_08082017_WS","E300.0","08/15/2017 17:46:00","T",NA,"initial","Analysis","557825"
"05POST_T5-0.9_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05POST_T5-0.9_08082017_WS","SM2340B","08/16/2017 15:38:00","T",NA,"initial","Analysis","6-Aug-16"
"05POST_T5-0.9_08082017_WS","Calculation","08/09/2017 14:29:00","T",NA,"initial","Analysis","557975"
"05POST_T5-0.9_08082017_WS","E353.2","08/17/2017 16:43:00","T",NA,"initial","Analysis","558182"
"05POST_T5-0.9_08082017_WS","E353.2","08/09/2017 14:29:00","T",NA,"initial","Analysis","557975"
"05POST_T5-0.9_08082017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05POST_T5-0.9_08082017_WS","E365.1","08/15/2017 15:09:00","T",NA,"initial","Prep","295345"
"05POST_T5-0.9_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","Analysis","557007"
"05COON-0.7_08082017_WS","SM 2320 B","08/20/2017 12:55:00","T",NA,"initial","Analysis","558374"
"05COON-0.7_08082017_WS","D6919-09","08/25/2017 18:53:00","T",NA,"initial","Analysis","559217"
"05COON-0.7_08082017_WS","E300.0","08/15/2017 17:58:00","T",NA,"initial","Analysis","557825"
"05COON-0.7_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05COON-0.7_08082017_WS","SM2340B","08/16/2017 15:47:00","T",NA,"initial","Analysis","6-Aug-16"
"05COON-0.7_08082017_WS","Calculation","08/09/2017 14:29:00","T",NA,"initial","Analysis","557975"
"05COON-0.7_08082017_WS","E353.2","08/17/2017 16:44:00","T",NA,"initial","Analysis","558182"
"05COON-0.7_08082017_WS","E353.2","08/09/2017 14:29:00","T",NA,"initial","Analysis","557975"
"05COON-0.7_08082017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05COON-0.7_08082017_WS","E365.1","08/15/2017 15:10:00","T",NA,"initial","Prep","295345"
"05COON-0.7_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","Analysis","557007"
"05DRUN-3.0_08082017_WS","SM 2320 B","08/20/2017 12:59:00","T",NA,"initial","Analysis","558374"
"05DRUN-3.0_08082017_WS","D6919-09","08/25/2017 19:18:00","T",NA,"initial","Analysis","559217"
"05DRUN-3.0_08082017_WS","E300.0","08/15/2017 18:11:00","T",NA,"initial","Analysis","557825"
"05DRUN-3.0_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05DRUN-3.0_08082017_WS","SM2340B","08/16/2017 15:50:00","T",NA,"initial","Analysis","6-Aug-16"
"05DRUN-3.0_08082017_WS","Calculation","08/09/2017 14:30:00","T",NA,"initial","Analysis","557975"
"05DRUN-3.0_08082017_WS","E353.2","08/17/2017 16:46:00","T",NA,"initial","Analysis","558182"
"05DRUN-3.0_08082017_WS","E353.2","08/09/2017 14:30:00","T",NA,"initial","Analysis","557975"
"05DRUN-3.0_08082017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05DRUN-3.0_08082017_WS","E365.1","08/15/2017 15:13:00","T",NA,"initial","Prep","295345"
"05DRUN-3.0_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","Analysis","557007"
"05DRUN-3.0 Dup_08082017_WS","SM 2320 B","08/20/2017 13:03:00","T",NA,"initial","Analysis","558374"
"05DRUN-3.0 Dup_08082017_WS","D6919-09","08/25/2017 19:43:00","T",NA,"initial","Analysis","559217"
"05DRUN-3.0 Dup_08082017_WS","E300.0","08/15/2017 18:24:00","T",NA,"initial","Analysis","557825"
"05DRUN-3.0 Dup_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05DRUN-3.0 Dup_08082017_WS","SM2340B","08/16/2017 16:06:00","T",NA,"initial","Analysis","6-Aug-16"
"05DRUN-3.0 Dup_08082017_WS","Calculation","08/09/2017 14:31:00","T",NA,"initial","Analysis","557975"
"05DRUN-3.0 Dup_08082017_WS","E353.2","08/17/2017 16:47:00","T",NA,"initial","Analysis","558182"
"05DRUN-3.0 Dup_08082017_WS","E353.2","08/09/2017 14:31:00","T",NA,"initial","Analysis","557975"
"05DRUN-3.0 Dup_08082017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05DRUN-3.0 Dup_08082017_WS","E365.1","08/15/2017 15:14:00","T",NA,"initial","Prep","295345"
"05DRUN-3.0 Dup_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","Analysis","557007"
"05COHO-1.4_08082017_WS","SM 2320 B","08/20/2017 13:10:00","T",NA,"initial","Analysis","558374"
"05COHO-1.4_08082017_WS","D6919-09","08/25/2017 20:08:00","T",NA,"initial","Analysis","559217"
"05COHO-1.4_08082017_WS","E300.0","08/15/2017 18:37:00","T",NA,"initial","Analysis","557825"
"05COHO-1.4_08082017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05COHO-1.4_08082017_WS","SM2340B","08/16/2017 16:09:00","T",NA,"initial","Analysis","6-Aug-16"
"05COHO-1.4_08082017_WS","Calculation","08/09/2017 14:33:00","T",NA,"initial","Analysis","557975"
"05COHO-1.4_08082017_WS","E353.2","08/17/2017 16:49:00","T",NA,"initial","Analysis","558182"
"05COHO-1.4_08082017_WS","E353.2","08/09/2017 14:33:00","T",NA,"initial","Analysis","557975"
"05COHO-1.4_08082017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05COHO-1.4_08082017_WS","E365.1","08/15/2017 15:16:00","T",NA,"initial","Prep","295345"
"05COHO-1.4_08082017_WS","E180.1","08/09/2017 14:00:00","T",NA,"initial","Analysis","557007"
"05TUSC-0.5_08092017_WS","SM 2320 B","08/20/2017 13:25:00","T",NA,"initial","Analysis","558374"
"05TUSC-0.5_08092017_WS","D6919-09","08/25/2017 21:48:00","T",NA,"initial","Analysis","559217"
"05TUSC-0.5_08092017_WS","E300.0","08/15/2017 19:15:00","T",NA,"initial","Analysis","557825"
"05TUSC-0.5_08092017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05TUSC-0.5_08092017_WS","SM2340B","08/16/2017 16:12:00","T",NA,"initial","Analysis","6-Aug-16"
"05TUSC-0.5_08092017_WS","Calculation","08/10/2017 15:03:00","T",NA,"initial","Analysis","557984"
"05TUSC-0.5_08092017_WS","E353.2","08/17/2017 16:50:00","T",NA,"initial","Analysis","558182"
"05TUSC-0.5_08092017_WS","E353.2","08/10/2017 15:03:00","T",NA,"initial","Analysis","557984"
"05TUSC-0.5_08092017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05TUSC-0.5_08092017_WS","E365.1","08/31/2017 12:27:00","T",NA,"initial","Prep","296624"
"05TUSC-0.5_08092017_WS","E180.1","08/10/2017 15:15:00","T",NA,"initial","Analysis","557276"
"05TUSC-0.5 EB_08092017_WS","SM 2320 B","08/20/2017 13:28:00","T",NA,"initial","Analysis","558374"
"05TUSC-0.5 EB_08092017_WS","D6919-09","08/25/2017 22:13:00","T",NA,"initial","Analysis","559217"
"05TUSC-0.5 EB_08092017_WS","E300.0","08/16/2017 15:12:00","T",NA,"initial","Analysis","558231"
"05TUSC-0.5 EB_08092017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05TUSC-0.5 EB_08092017_WS","SM2340B","08/16/2017 16:15:00","T",NA,"initial","Analysis","6-Aug-16"
"05TUSC-0.5 EB_08092017_WS","Calculation","08/10/2017 15:04:00","T",NA,"initial","Analysis","557985"
"05TUSC-0.5 EB_08092017_WS","E353.2","08/17/2017 16:51:00","T",NA,"initial","Analysis","558182"
"05TUSC-0.5 EB_08092017_WS","E353.2","08/10/2017 15:04:00","T",NA,"initial","Analysis","557985"
"05TUSC-0.5 EB_08092017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05TUSC-0.5 EB_08092017_WS","E365.1","08/31/2017 12:30:00","T",NA,"initial","Prep","296624"
"05TUSC-0.5 EB_08092017_WS","E180.1","08/10/2017 15:15:00","T",NA,"initial","Analysis","557276"
"05STEO-9.7_08092017_WS","SM 2320 B","08/20/2017 13:34:00","T",NA,"initial","Analysis","558374"
"05STEO-9.7_08092017_WS","D6919-09","08/25/2017 22:38:00","T",NA,"initial","Analysis","559217"
"05STEO-9.7_08092017_WS","E300.0","08/16/2017 15:25:00","T",NA,"initial","Analysis","558231"
"05STEO-9.7_08092017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05STEO-9.7_08092017_WS","SM2340B","08/16/2017 16:24:00","T",NA,"initial","Analysis","6-Aug-16"
"05STEO-9.7_08092017_WS","Calculation","08/10/2017 15:04:00","T",NA,"initial","Analysis","557985"
"05STEO-9.7_08092017_WS","E353.2","08/17/2017 16:55:00","T",NA,"initial","Analysis","558182"
"05STEO-9.7_08092017_WS","E353.2","08/10/2017 15:04:00","T",NA,"initial","Analysis","557985"
"05STEO-9.7_08092017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05STEO-9.7_08092017_WS","E365.1","08/31/2017 12:32:00","T",NA,"initial","Prep","296624"
"05STEO-9.7_08092017_WS","E180.1","08/10/2017 15:15:00","T",NA,"initial","Analysis","557276"
"05TUSC-12.8_08092017_WS","SM 2320 B","08/20/2017 13:39:00","T",NA,"initial","Analysis","558374"
"05TUSC-12.8_08092017_WS","D6919-09","08/25/2017 23:03:00","T",NA,"initial","Analysis","559217"
"05TUSC-12.8_08092017_WS","E300.0","08/16/2017 16:03:00","T",NA,"initial","Analysis","558231"
"05TUSC-12.8_08092017_WS","E120.1","08/15/2017 10:05:00","T",NA,"initial","Analysis","557681"
"05TUSC-12.8_08092017_WS","SM2340B","08/16/2017 16:27:00","T",NA,"initial","Analysis","6-Aug-16"
"05TUSC-12.8_08092017_WS","Calculation","08/10/2017 15:05:00","T",NA,"initial","Analysis","557985"
"05TUSC-12.8_08092017_WS","E353.2","08/17/2017 17:00:00","T",NA,"initial","Analysis","558182"
"05TUSC-12.8_08092017_WS","E353.2","08/10/2017 15:05:00","T",NA,"initial","Analysis","557985"
"05TUSC-12.8_08092017_WS","SM 4500-H+B","08/11/2017 13:58:00","T",NA,"initial","Analysis","557397"
"05TUSC-12.8_08092017_WS","E365.1","08/31/2017 12:35:00","T",NA,"initial","Prep","296624"
"05TUSC-12.8_08092017_WS","E180.1","08/10/2017 15:15:00","T",NA,"initial","Analysis","557276"
"05TRPS-9.5_08092017_WS","SM 2320 B","08/20/2017 13:45:00","T",NA,"initial","Analysis","558374"
"05TRPS-9.5_08092017_WS","D6919-09","08/25/2017 23:28:00","T",NA,"initial","Analysis","559217"
"05TRPS-9.5_08092017_WS","E300.0","08/16/2017 16:16:00","T",NA,"initial","Analysis","558231"
