"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","test_batch_type","test_batch_id"
"14-HAFY_T8-0.1-08202019-W","E300.0","08/28/2019 20:57:00","T",NA,"initial","Analysis","649430"
"14-HAFY_T8-0.1-08202019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343077"
"14-HAFY_T8-0.1-08202019-W","SM2340B","09/03/2019 16:56:00","T",NA,"initial","Analysis","6-SEP-03"
"14-HAFY_T8-0.1-08202019-W","Calculation","08/21/2019 19:46:00","T",NA,"initial","Analysis","648387"
"14-HAFY_T8-0.1-08202019-W","E353.2","09/03/2019 20:56:00","T",NA,"initial","Analysis","649965"
"14-HAFY_T8-0.1-08202019-W","E353.2","08/21/2019 19:46:00","T",NA,"initial","Analysis","648387"
"14-HAFY_T8-0.1-08202019-W","Calculation","09/10/2019 17:26:00","T",NA,"initial","Analysis","650747"
"14-HAFY_T8-0.1-08202019-W","E351.2","09/10/2019 17:26:00","T",NA,"initial","Prep","344089"
"14-HAFY_T8-0.1-08202019-W","E365.1","09/06/2019 19:42:00","T",NA,"initial","Prep","343382"
"14-HAFY_T8-0.1-08202019-W","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648232"
"14-HAFY_T8-0.8-08202019-W","SM 2320 B","08/30/2019 19:50:00","T",NA,"initial","Analysis","649593"
"14-HAFY_T8-0.8-08202019-W","E350.1","09/09/2019 18:27:00","T",NA,"initial","Analysis","650773"
"14-HAFY_T8-0.8-08202019-W","E300.0","08/28/2019 20:37:00","T",NA,"initial","Analysis","649430"
"14-HAFY_T8-0.8-08202019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343077"
"14-HAFY_T8-0.8-08202019-W","SM2340B","09/03/2019 17:05:00","T",NA,"initial","Analysis","6-SEP-03"
"14-HAFY_T8-0.8-08202019-W","Calculation","08/21/2019 19:46:00","T",NA,"initial","Analysis","648387"
"14-HAFY_T8-0.8-08202019-W","E353.2","09/03/2019 20:57:00","T",NA,"initial","Analysis","649965"
"14-HAFY_T8-0.8-08202019-W","E353.2","08/21/2019 19:46:00","T",NA,"initial","Analysis","648387"
"14-HAFY_T8-0.8-08202019-W","Calculation","09/10/2019 18:12:00","T",NA,"initial","Analysis","650747"
"14-HAFY_T8-0.8-08202019-W","E351.2","09/10/2019 18:12:00","T",NA,"initial","Prep","344089"
"14-HAFY_T8-0.8-08202019-W","E365.1","09/06/2019 19:45:00","T",NA,"initial","Prep","343382"
"14-HAFY_T8-0.8-08202019-W","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648232"
"14-BEBR-8.2-08202019-W","SM 2320 B","08/30/2019 19:59:00","T",NA,"initial","Analysis","649594"
"14-BEBR-8.2-08202019-W","E350.1","09/09/2019 18:28:00","T",NA,"initial","Analysis","650773"
"14-BEBR-8.2-08202019-W","E300.0","08/28/2019 20:31:00","T",NA,"initial","Analysis","649430"
"14-BEBR-8.2-08202019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343077"
"14-BEBR-8.2-08202019-W","SM2340B","09/03/2019 17:08:00","T",NA,"initial","Analysis","6-SEP-03"
"14-BEBR-8.2-08202019-W","Calculation","08/21/2019 19:47:00","T",NA,"initial","Analysis","648387"
"14-BEBR-8.2-08202019-W","E353.2","09/03/2019 21:00:00","T",NA,"initial","Analysis","649967"
"14-BEBR-8.2-08202019-W","E353.2","08/21/2019 19:47:00","T",NA,"initial","Analysis","648387"
"14-BEBR-8.2-08202019-W","Calculation","09/10/2019 18:13:00","T",NA,"initial","Analysis","650747"
"14-BEBR-8.2-08202019-W","E351.2","09/10/2019 18:13:00","T",NA,"initial","Prep","344089"
"14-BEBR-8.2-08202019-W","E365.1","09/06/2019 19:47:00","T",NA,"initial","Prep","343382"
"14-BEBR-8.2-08202019-W","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648232"
"14-WLAK-5.8-08202019-W","SM 2320 B","08/30/2019 20:07:00","T",NA,"initial","Analysis","649594"
"14-WLAK-5.8-08202019-W","E350.1","09/09/2019 18:29:00","T",NA,"initial","Analysis","650773"
"14-WLAK-5.8-08202019-W","E300.0","08/28/2019 21:55:00","T",NA,"initial","Analysis","649431"
"14-WLAK-5.8-08202019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343077"
"14-WLAK-5.8-08202019-W","SM2340B","09/03/2019 17:11:00","T",NA,"initial","Analysis","6-SEP-03"
"14-WLAK-5.8-08202019-W","Calculation","08/21/2019 19:48:00","T",NA,"initial","Analysis","648394"
"14-WLAK-5.8-08202019-W","E353.2","09/03/2019 22:06:00","T",NA,"initial","Analysis","649967"
"14-WLAK-5.8-08202019-W","E353.2","08/21/2019 19:48:00","T",NA,"initial","Analysis","648394"
"14-WLAK-5.8-08202019-W","Calculation","09/10/2019 18:22:00","T",NA,"initial","Analysis","650747"
"14-WLAK-5.8-08202019-W","E351.2","09/10/2019 18:22:00","T",NA,"initial","Prep","344089"
"14-WLAK-5.8-08202019-W","E365.1","09/06/2019 19:58:00","T",NA,"initial","Prep","343382"
"14-WLAK-5.8-08202019-W","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648232"
"14-MONG_W-0.2-08202019-W","SM 2320 B","08/30/2019 20:12:00","T",NA,"initial","Analysis","649594"
"14-MONG_W-0.2-08202019-W","E350.1","09/09/2019 18:30:00","T",NA,"initial","Analysis","650773"
"14-MONG_W-0.2-08202019-W","E300.0","08/28/2019 21:16:00","T",NA,"initial","Analysis","649430"
"14-MONG_W-0.2-08202019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343077"
"14-MONG_W-0.2-08202019-W","SM2340B","09/03/2019 17:14:00","T",NA,"initial","Analysis","6-SEP-03"
"14-MONG_W-0.2-08202019-W","Calculation","08/21/2019 19:49:00","T",NA,"initial","Analysis","648394"
"14-MONG_W-0.2-08202019-W","E353.2","09/03/2019 21:08:00","T",NA,"initial","Analysis","649967"
"14-MONG_W-0.2-08202019-W","E353.2","08/21/2019 19:49:00","T",NA,"initial","Analysis","648394"
"14-MONG_W-0.2-08202019-W","Calculation","09/10/2019 17:29:00","T",NA,"initial","Analysis","650747"
"14-MONG_W-0.2-08202019-W","E351.2","09/10/2019 17:29:00","T",NA,"initial","Prep","344089"
"14-MONG_W-0.2-08202019-W","E365.1","09/06/2019 19:49:00","T",NA,"initial","Prep","343382"
"14-MONG_W-0.2-08202019-W","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648232"
"14-MONG-0.1-08202019-W DUP","SM 2320 B","08/30/2019 20:24:00","T",NA,"initial","Analysis","649594"
"14-MONG-0.1-08202019-W DUP","E350.1","09/09/2019 18:31:00","T",NA,"initial","Analysis","650773"
"14-MONG-0.1-08202019-W DUP","E300.0","08/28/2019 21:10:00","T",NA,"initial","Analysis","649430"
"14-MONG-0.1-08202019-W DUP","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343077"
"14-MONG-0.1-08202019-W DUP","SM2340B","09/03/2019 17:17:00","T",NA,"initial","Analysis","6-SEP-03"
"14-MONG-0.1-08202019-W DUP","Calculation","08/21/2019 19:51:00","T",NA,"initial","Analysis","648394"
"14-MONG-0.1-08202019-W DUP","E353.2","09/03/2019 21:12:00","T",NA,"initial","Analysis","649967"
"14-MONG-0.1-08202019-W DUP","E353.2","08/21/2019 19:51:00","T",NA,"initial","Analysis","648394"
"14-MONG-0.1-08202019-W DUP","Calculation","09/10/2019 17:29:00","T",NA,"initial","Analysis","650747"
"14-MONG-0.1-08202019-W DUP","E351.2","09/10/2019 17:29:00","T",NA,"initial","Prep","344089"
"14-MONG-0.1-08202019-W DUP","E365.1","09/06/2019 19:50:00","T",NA,"initial","Prep","343382"
"14-MONG-0.1-08202019-W DUP","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648232"
"14-MONG_W-0.2-08202019-W EB","SM 2320 B","08/30/2019 20:27:00","T",NA,"initial","Analysis","649594"
"14-MONG_W-0.2-08202019-W EB","E350.1","09/09/2019 18:35:00","T",NA,"initial","Analysis","650773"
"14-MONG_W-0.2-08202019-W EB","E300.0","08/28/2019 21:03:00","T",NA,"initial","Analysis","649430"
"14-MONG_W-0.2-08202019-W EB","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343077"
"14-MONG_W-0.2-08202019-W EB","SM2340B","09/03/2019 17:20:00","T",NA,"initial","Analysis","6-SEP-03"
"14-MONG_W-0.2-08202019-W EB","Calculation","08/21/2019 19:52:00","T",NA,"initial","Analysis","648394"
"14-MONG_W-0.2-08202019-W EB","E353.2","09/03/2019 21:13:00","T",NA,"initial","Analysis","649967"
"14-MONG_W-0.2-08202019-W EB","E353.2","08/21/2019 19:52:00","T",NA,"initial","Analysis","648394"
"14-MONG_W-0.2-08202019-W EB","Calculation","09/10/2019 17:30:00","T",NA,"initial","Analysis","650747"
"14-MONG_W-0.2-08202019-W EB","E351.2","09/10/2019 17:30:00","T",NA,"initial","Prep","344089"
"14-MONG_W-0.2-08202019-W EB","E365.1","09/06/2019 19:53:00","T",NA,"initial","Prep","343382"
"14-MONG_W-0.2-08202019-W EB","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648232"
"14-DELA-31.2-08212019-W","SM 2320 B","08/30/2019 20:31:00","T",NA,"initial","Analysis","649594"
"14-DELA-31.2-08212019-W","E350.1","09/09/2019 18:36:00","T",NA,"initial","Analysis","650773"
"14-DELA-31.2-08212019-W","E300.0","08/28/2019 01:09:00","T",NA,"initial","Analysis","649062"
"14-DELA-31.2-08212019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14-DELA-31.2-08212019-W","SM2340B","09/03/2019 17:23:00","T",NA,"initial","Analysis","6-SEP-03"
"14-DELA-31.2-08212019-W","Calculation","08/22/2019 19:48:00","T",NA,"initial","Analysis","648414"
"14-DELA-31.2-08212019-W","E353.2","09/03/2019 21:15:00","T",NA,"initial","Analysis","649967"
"14-DELA-31.2-08212019-W","E353.2","08/22/2019 19:48:00","T",NA,"initial","Analysis","648414"
"14-DELA-31.2-08212019-W","Calculation","09/10/2019 17:31:00","T",NA,"initial","Analysis","650747"
"14-DELA-31.2-08212019-W","E351.2","09/10/2019 17:31:00","T",NA,"initial","Prep","344089"
"14-DELA-31.2-08212019-W","E365.1","09/06/2019 19:54:00","T",NA,"initial","Prep","343382"
"14-DELA-31.2-08212019-W","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"14-TENR-3.7-08212019-W","SM 2320 B","08/30/2019 20:36:00","T",NA,"initial","Analysis","649594"
"14-TENR-3.7-08212019-W","E350.1","09/09/2019 18:37:00","T",NA,"initial","Analysis","650773"
"14-TENR-3.7-08212019-W","E300.0","08/30/2019 21:51:00","T",NA,"initial","Analysis","649685"
"14-TENR-3.7-08212019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14-TENR-3.7-08212019-W","SM2340B","09/03/2019 17:27:00","T",NA,"initial","Analysis","6-SEP-03"
"14-TENR-3.7-08212019-W","Calculation","08/22/2019 19:50:00","T",NA,"initial","Analysis","648414"
"14-TENR-3.7-08212019-W","E353.2","09/03/2019 21:16:00","T",NA,"initial","Analysis","649967"
"14-TENR-3.7-08212019-W","E353.2","08/22/2019 19:50:00","T",NA,"initial","Analysis","648414"
"14-TENR-3.7-08212019-W","Calculation","09/10/2019 18:14:00","T",NA,"initial","Analysis","650747"
"14-TENR-3.7-08212019-W","E351.2","09/10/2019 18:14:00","T",NA,"initial","Prep","344089"
"14-TENR-3.7-08212019-W","E365.1","09/09/2019 11:00:00","T",NA,"initial","Prep","343672"
"14-TENR-3.7-08212019-W","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"14-DELA-45.2-08212019-W","SM 2320 B","08/30/2019 20:41:00","T",NA,"initial","Analysis","649594"
"14-DELA-45.2-08212019-W","E350.1","09/09/2019 18:42:00","T",NA,"initial","Analysis","650774"
"14-DELA-45.2-08212019-W","E300.0","08/30/2019 22:10:00","T",NA,"initial","Analysis","649685"
"14-DELA-45.2-08212019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14-DELA-45.2-08212019-W","SM2340B","09/03/2019 17:30:00","T",NA,"initial","Analysis","6-SEP-03"
"14-DELA-45.2-08212019-W","Calculation","08/22/2019 19:50:00","T",NA,"initial","Analysis","648414"
"14-DELA-45.2-08212019-W","E353.2","09/03/2019 21:18:00","T",NA,"initial","Analysis","649967"
"14-DELA-45.2-08212019-W","E353.2","08/22/2019 19:50:00","T",NA,"initial","Analysis","648414"
"14-DELA-45.2-08212019-W","Calculation","09/10/2019 18:16:00","T",NA,"initial","Analysis","650747"
"14-DELA-45.2-08212019-W","E351.2","09/10/2019 18:16:00","T",NA,"initial","Prep","344089"
"14-DELA-45.2-08212019-W","E365.1","09/09/2019 11:02:00","T",NA,"initial","Prep","343672"
"14-DELA-45.2-08212019-W","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"14-CALL-0.2-08212019-W","SM 2320 B","08/30/2019 20:46:00","T",NA,"initial","Analysis","649594"
"14-CALL-0.2-08212019-W","E350.1","09/09/2019 18:43:00","T",NA,"initial","Analysis","650774"
"14-CALL-0.2-08212019-W","E300.0","08/30/2019 22:17:00","T",NA,"initial","Analysis","649685"
"14-CALL-0.2-08212019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14-CALL-0.2-08212019-W","SM2340B","09/03/2019 17:33:00","T",NA,"initial","Analysis","6-SEP-03"
"14-CALL-0.2-08212019-W","Calculation","08/22/2019 19:52:00","T",NA,"initial","Analysis","648414"
"14-CALL-0.2-08212019-W","E353.2","09/03/2019 21:19:00","T",NA,"initial","Analysis","649967"
"14-CALL-0.2-08212019-W","E353.2","08/22/2019 19:52:00","T",NA,"initial","Analysis","648414"
"14-CALL-0.2-08212019-W","Calculation","09/10/2019 18:17:00","T",NA,"initial","Analysis","650747"
"14-CALL-0.2-08212019-W","E351.2","09/10/2019 18:17:00","T",NA,"initial","Prep","344089"
"14-CALL-0.2-08212019-W","E365.1","09/09/2019 11:03:00","T",NA,"initial","Prep","343672"
"14-CALL-0.2-08212019-W","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"14-BRIS-2.0-08212019-W EB","SM 2320 B","08/30/2019 20:48:00","T",NA,"initial","Analysis","649594"
"14-BRIS-2.0-08212019-W EB","E350.1","09/11/2019 20:53:00","T",NA,"initial","Analysis","650973"
"14-BRIS-2.0-08212019-W EB","E300.0","08/28/2019 01:22:00","T",NA,"initial","Analysis","649062"
"14-BRIS-2.0-08212019-W EB","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14-BRIS-2.0-08212019-W EB","SM2340B","09/03/2019 17:42:00","T",NA,"initial","Analysis","6-SEP-03"
"14-BRIS-2.0-08212019-W EB","Calculation","08/22/2019 19:52:00","T",NA,"initial","Analysis","648414"
"14-BRIS-2.0-08212019-W EB","E353.2","09/03/2019 21:20:00","T",NA,"initial","Analysis","649967"
"14-BRIS-2.0-08212019-W EB","E353.2","08/22/2019 19:52:00","T",NA,"initial","Analysis","648414"
"14-BRIS-2.0-08212019-W EB","Calculation","09/10/2019 17:35:00","T",NA,"initial","Analysis","650747"
"14-BRIS-2.0-08212019-W EB","E351.2","09/10/2019 17:35:00","T",NA,"initial","Prep","344089"
"14-BRIS-2.0-08212019-W EB","E365.1","09/09/2019 11:04:00","T",NA,"initial","Prep","343672"
"14-BRIS-2.0-08212019-W EB","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"14-DELA-50.4-08212019-W","SM 2320 B","08/30/2019 20:53:00","T",NA,"initial","Analysis","649594"
"14-DELA-50.4-08212019-W","E350.1","09/11/2019 20:54:00","T",NA,"initial","Analysis","650973"
"14-DELA-50.4-08212019-W","E300.0","08/30/2019 22:24:00","T",NA,"initial","Analysis","649685"
"14-DELA-50.4-08212019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14-DELA-50.4-08212019-W","SM2340B","09/03/2019 17:45:00","T",NA,"initial","Analysis","6-SEP-03"
"14-DELA-50.4-08212019-W","Calculation","08/22/2019 19:58:00","T",NA,"initial","Analysis","648414"
"14-DELA-50.4-08212019-W","E353.2","09/03/2019 21:49:00","T",NA,"initial","Analysis","649967"
"14-DELA-50.4-08212019-W","E353.2","08/22/2019 19:58:00","T",NA,"initial","Analysis","648414"
"14-DELA-50.4-08212019-W","Calculation","09/10/2019 17:36:00","T",NA,"initial","Analysis","650747"
"14-DELA-50.4-08212019-W","E351.2","09/10/2019 17:36:00","T",NA,"initial","Prep","344089"
"14-DELA-50.4-08212019-W","E365.1","09/09/2019 11:05:00","T",NA,"initial","Prep","343672"
"14-DELA-50.4-08212019-W","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"14-CALL_N-0.6-08212019-W","SM 2320 B","08/30/2019 20:58:00","T",NA,"initial","Analysis","649594"
"14-CALL_N-0.6-08212019-W","E350.1","09/09/2019 18:48:00","T",NA,"initial","Analysis","650774"
"14-CALL_N-0.6-08212019-W","E300.0","08/30/2019 22:43:00","T",NA,"initial","Analysis","649685"
"14-CALL_N-0.6-08212019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14-CALL_N-0.6-08212019-W","SM2340B","09/03/2019 17:48:00","T",NA,"initial","Analysis","6-SEP-03"
"14-CALL_N-0.6-08212019-W","Calculation","08/22/2019 19:59:00","T",NA,"initial","Analysis","648414"
"14-CALL_N-0.6-08212019-W","E353.2","09/03/2019 21:50:00","T",NA,"initial","Analysis","649967"
"14-CALL_N-0.6-08212019-W","E353.2","08/22/2019 19:59:00","T",NA,"initial","Analysis","648414"
"14-CALL_N-0.6-08212019-W","Calculation","09/10/2019 18:18:00","T",NA,"initial","Analysis","650748"
"14-CALL_N-0.6-08212019-W","E351.2","09/10/2019 18:18:00","T",NA,"initial","Prep","344090"
"14-CALL_N-0.6-08212019-W","E365.1","09/09/2019 11:06:00","T",NA,"initial","Prep","343672"
"14-CALL_N-0.6-08212019-W","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"14CALL_E-0.2-08212019-W","SM 2320 B","08/30/2019 21:03:00","T",NA,"initial","Analysis","649594"
"14CALL_E-0.2-08212019-W","E350.1","09/09/2019 18:52:00","T",NA,"initial","Analysis","650774"
"14CALL_E-0.2-08212019-W","E300.0","08/30/2019 22:30:00","T",NA,"initial","Analysis","649685"
"14CALL_E-0.2-08212019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14CALL_E-0.2-08212019-W","SM2340B","09/03/2019 17:51:00","T",NA,"initial","Analysis","6-SEP-03"
"14CALL_E-0.2-08212019-W","Calculation","08/22/2019 20:00:00","T",NA,"initial","Analysis","648415"
"14CALL_E-0.2-08212019-W","E353.2","09/03/2019 21:51:00","T",NA,"initial","Analysis","649967"
"14CALL_E-0.2-08212019-W","E353.2","08/22/2019 20:00:00","T",NA,"initial","Analysis","648415"
"14CALL_E-0.2-08212019-W","Calculation","09/10/2019 18:19:00","T",NA,"initial","Analysis","650748"
"14CALL_E-0.2-08212019-W","E351.2","09/10/2019 18:19:00","T",NA,"initial","Prep","344090"
"14CALL_E-0.2-08212019-W","E365.1","09/09/2019 11:07:00","T",NA,"initial","Prep","343672"
"14CALL_E-0.2-08212019-W","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"14CALL_E-0.4-08212019-W","SM 2320 B","08/30/2019 21:16:00","T",NA,"initial","Analysis","649594"
"14CALL_E-0.4-08212019-W","E350.1","09/09/2019 18:53:00","T",NA,"initial","Analysis","650774"
"14CALL_E-0.4-08212019-W","E300.0","08/30/2019 22:37:00","T",NA,"initial","Analysis","649685"
"14CALL_E-0.4-08212019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14CALL_E-0.4-08212019-W","SM2340B","09/03/2019 17:54:00","T",NA,"initial","Analysis","6-SEP-03"
"14CALL_E-0.4-08212019-W","Calculation","08/22/2019 20:01:00","T",NA,"initial","Analysis","648415"
"14CALL_E-0.4-08212019-W","E353.2","09/03/2019 21:53:00","T",NA,"initial","Analysis","649967"
"14CALL_E-0.4-08212019-W","E353.2","08/22/2019 20:01:00","T",NA,"initial","Analysis","648415"
"14CALL_E-0.4-08212019-W","Calculation","09/10/2019 17:44:00","T",NA,"initial","Analysis","650748"
"14CALL_E-0.4-08212019-W","E351.2","09/10/2019 17:44:00","T",NA,"initial","Prep","344090"
"14CALL_E-0.4-08212019-W","E365.1","09/09/2019 11:08:00","T",NA,"initial","Prep","343672"
"14CALL_E-0.4-08212019-W","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"14-BRIS-2.0-08212019-W","SM 2320 B","08/30/2019 21:20:00","T",NA,"initial","Analysis","649594"
"14-BRIS-2.0-08212019-W","E350.1","09/09/2019 18:54:00","T",NA,"initial","Analysis","650774"
"14-BRIS-2.0-08212019-W","E300.0","09/04/2019 21:17:00","T",NA,"initial","Analysis","650037"
"14-BRIS-2.0-08212019-W","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"14-BRIS-2.0-08212019-W","SM2340B","09/03/2019 18:10:00","T",NA,"initial","Analysis","6-SEP-03"
"14-BRIS-2.0-08212019-W","Calculation","08/22/2019 20:22:00","T",NA,"initial","Analysis","648415"
"14-BRIS-2.0-08212019-W","E353.2","09/03/2019 21:54:00","T",NA,"initial","Analysis","649967"
"14-BRIS-2.0-08212019-W","E353.2","08/22/2019 20:22:00","T",NA,"initial","Analysis","648415"
"14-BRIS-2.0-08212019-W","Calculation","09/10/2019 17:45:00","T",NA,"initial","Analysis","650748"
"14-BRIS-2.0-08212019-W","E351.2","09/10/2019 17:45:00","T",NA,"initial","Prep","344090"
"14-BRIS-2.0-08212019-W","E365.1","09/09/2019 11:09:00","T",NA,"initial","Prep","343672"
"14-BRIS-2.0-08212019-W","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"649593-MB1","SM 2320 B","08/30/2019 17:09:00","T",NA,"initial","Analysis","649593"
"650773-MB1","E350.1","09/09/2019 18:07:00","T",NA,"initial","Analysis","650773"
"649062-MB1","E300.0","08/27/2019 23:19:00","T",NA,"initial","Analysis","649062"
"343077-MB1","SM10200H","09/10/2019 12:00:00","T",NA,"initial","Prep","343077"
"649965-MB1","E353.2","09/03/2019 20:17:00","T",NA,"initial","Analysis","649965"
"648387-MB1","E353.2","08/21/2019 19:34:00","T",NA,"initial","Analysis","648387"
"344089-MB1","E351.2","09/10/2019 17:16:00","T",NA,"initial","Prep","344089"
"343382-MB1","E365.1","09/06/2019 19:22:00","T",NA,"initial","Prep","343382"
"648231-MB1","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648231"
"649594-MB2","SM 2320 B","08/30/2019 19:28:00","T",NA,"initial","Analysis","649594"
"650774-MB2","E350.1","09/09/2019 18:34:00","T",NA,"initial","Analysis","650774"
"649430-MB2","E300.0","08/28/2019 18:15:00","T",NA,"initial","Analysis","649430"
"343161-MB2","SM10200H","09/13/2019 12:00:00","T",NA,"initial","Prep","343161"
"649967-MB2","E353.2","09/03/2019 20:50:00","T",NA,"initial","Analysis","649967"
"648394-MB2","E353.2","08/21/2019 19:44:00","T",NA,"initial","Analysis","648394"
"344090-MB2","E351.2","09/10/2019 17:38:00","T",NA,"initial","Prep","344090"
"343672-MB2","E365.1","09/09/2019 10:52:00","T",NA,"initial","Prep","343672"
"648232-MB2","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648232"
"650973-MB3","E350.1","09/11/2019 20:45:00","T",NA,"initial","Analysis","650973"
"649431-MB3","E300.0","08/28/2019 20:50:00","T",NA,"initial","Analysis","649431"
"648414-MB3","E353.2","08/22/2019 19:46:00","T",NA,"initial","Analysis","648414"
"648433-MB3","E180.1","08/23/2019 08:35:00","T",NA,"initial","Analysis","648433"
"649685-MB4","E300.0","08/30/2019 20:19:00","T",NA,"initial","Analysis","649685"
"648415-MB4","E353.2","08/22/2019 19:56:00","T",NA,"initial","Analysis","648415"
"650037-MB","E300.0","09/04/2019 19:45:00","T",NA,"initial","Analysis","650037"
"649593-LCS1","SM 2320 B","08/30/2019 17:15:00","T",NA,"initial","Analysis","649593"
"650773-LCS1","E350.1","09/09/2019 18:08:00","T",NA,"initial","Analysis","650773"
"649062-LCS1","E300.0","08/27/2019 23:58:00","T",NA,"initial","Analysis","649062"
"649965-LCS1","E353.2","09/03/2019 20:19:00","T",NA,"initial","Analysis","649965"
"648387-LCS1","E353.2","08/21/2019 19:34:00","T",NA,"initial","Analysis","648387"
"344089-LCS1","E351.2","09/10/2019 17:16:00","T",NA,"initial","Prep","344089"
"343382-LCS1","E365.1","09/06/2019 19:23:00","T",NA,"initial","Prep","343382"
"649594-LCS2","SM 2320 B","08/30/2019 19:55:00","T",NA,"initial","Analysis","649594"
"650774-LCS2","E350.1","09/09/2019 18:40:00","T",NA,"initial","Analysis","650774"
"649430-LCS2","E300.0","08/28/2019 18:21:00","T",NA,"initial","Analysis","649430"
"649967-LCS2","E353.2","09/03/2019 20:58:00","T",NA,"initial","Analysis","649967"
"648394-LCS2","E353.2","08/21/2019 19:47:00","T",NA,"initial","Analysis","648394"
"344090-LCS2","E351.2","09/10/2019 17:39:00","T",NA,"initial","Prep","344090"
"343672-LCS2","E365.1","09/09/2019 10:53:00","T",NA,"initial","Prep","343672"
"650973-LCS3","E350.1","09/11/2019 20:46:00","T",NA,"initial","Analysis","650973"
"649431-LCS3","E300.0","08/28/2019 21:29:00","T",NA,"initial","Analysis","649431"
"648414-LCS3","E353.2","08/22/2019 19:46:00","T",NA,"initial","Analysis","648414"
"649685-LCS4","E300.0","08/30/2019 20:58:00","T",NA,"initial","Analysis","649685"
"648415-LCS4","E353.2","08/22/2019 19:59:00","T",NA,"initial","Analysis","648415"
"650037-LCS1","E300.0","09/04/2019 19:52:00","T",NA,"initial","Analysis","650037"
"14-NEVR-0.5-08202019-WDUP","SM 2320 B","08/30/2019 19:32:00","T",NA,"initial","Analysis","649593"
"14-MONG-0.1-08202019-WDUP","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648231"
"14-BEBR-8.2-08202019-WDUP","SM 2320 B","08/30/2019 20:03:00","T",NA,"initial","Analysis","649594"
"14-MONG_W-0.2-08202019-WDUP","E180.1","08/22/2019 08:40:00","T",NA,"initial","Analysis","648232"
"14-MONG-0.1-08202019-WMS","E300.0","08/28/2019 22:21:00","T",NA,"initial","Analysis","649431"
"14-HAFY_T8-0.1-08202019-WMS","E365.1","09/06/2019 19:43:00","T",NA,"initial","Prep","343382"
"14-BEBR-8.2-08202019-WMS","E353.2","09/03/2019 21:01:00","T",NA,"initial","Analysis","649967"
"14-WLAK-5.8-08202019-WMS","E353.2","08/21/2019 19:48:00","T",NA,"initial","Analysis","648394"
"14-MONG_W-0.2-08202019-WMS","E353.2","09/03/2019 21:09:00","T",NA,"initial","Analysis","649967"
"14-MONG_W-0.2-08202019-WMS","E353.2","08/21/2019 19:50:00","T",NA,"initial","Analysis","648394"
"14-DELA-31.2-08212019-WMS","E353.2","08/22/2019 19:49:00","T",NA,"initial","Analysis","648414"
"14-TENR-3.7-08212019-WMS","E350.1","09/09/2019 18:38:00","T",NA,"initial","Analysis","650773"
"14-TENR-3.7-08212019-WMS","E300.0","08/30/2019 21:57:00","T",NA,"initial","Analysis","649685"
"14-DELA-50.4-08212019-WMS","E351.2","09/10/2019 17:37:00","T",NA,"initial","Prep","344089"
