"SITE_ID","SITE_ID_CORR_IND","DEC_sample_type","data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment"
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600187-MB1","Method Blank","WQ","LB","Lab","","R1806839","07/20/2018 19:37:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318786-MB1","Method Blank","WQ","LB","Lab","","R1806839","07/31/2018 11:33:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318957-MB1","Method Blank","WQ","LB","Lab","","R1806839","08/01/2018 20:06:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","599667-MB1","Method Blank","WQ","LB","Lab","","R1806839","07/21/2018 10:15:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600414-MB2","Method Blank","WQ","LB","Lab","","R1806839","07/27/2018 15:23:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601117-MB2","Method Blank","WQ","LB","Lab","","R1806839","08/03/2018 04:47:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600698-MB2","Method Blank","WQ","LB","Lab","","R1806839","07/31/2018 11:46:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600190-MB2","Method Blank","WQ","LB","Lab","","R1806839","07/20/2018 19:48:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318787-MB2","Method Blank","WQ","LB","Lab","","R1806839","07/31/2018 11:35:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600703-MB3","Method Blank","WQ","LB","Lab","","R1806839","07/31/2018 13:08:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600374-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806839","07/27/2018 20:50:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600175-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806839","07/26/2018 06:10:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601114-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806839","08/03/2018 00:12:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600692-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806839","07/31/2018 11:15:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600187-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806839","07/20/2018 19:38:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318786-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806839","07/31/2018 11:33:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318957-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806839","08/01/2018 20:06:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600414-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806839","07/27/2018 15:39:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601117-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806839","08/03/2018 04:53:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600698-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806839","07/31/2018 11:54:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600190-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806839","07/20/2018 19:51:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318787-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806839","07/31/2018 11:35:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600703-LCS3","Lab Control Sample","WQ","BS","Lab","","R1806839","07/31/2018 13:16:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-SMIB-0.5","N","N","ALSRNY","10-SMIB-0.5-07192018-WSDUPDUP","10-SMIB-0.5-07192018-WS","WS","LR","Lab","10-SMIB-0.5-07192018-WS","R1806839","07/19/2018 11:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-LGLN-0.5","N","DUP","ALSRNY","10-LGLN-0.5-07192018-WS-DUPDUP","10-LGLN-0.5-07192018-WS-DUP","WS","LR","Lab","10-LGLN-0.5-07192018-WS-DUP","R1806839","07/19/2018 14:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-LGLN-0.5","N","N_DUPPARENT","ALSRNY","10-LGLN-0.5-07192018-WSMS","10-LGLN-0.5-07192018-WS","WS","MS","Lab","10-LGLN-0.5-07192018-WS","R1806839","07/19/2018 14:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-ROUT-1.3","N","N","ALSRNY","10-ROUT-1.3-07192018-WSMS","10-ROUT-1.3-07192018-WS","WS","MS","Lab","10-ROUT-1.3-07192018-WS","R1806839","07/19/2018 15:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-LGLN-0.5","N","DUP","ALSRNY","10-LGLN-0.5-07192018-WS-DUPMS","10-LGLN-0.5-07192018-WS-DUP","WS","MS","Lab","10-LGLN-0.5-07192018-WS-DUP","R1806839","07/19/2018 14:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-LGLN-0.5","N","N_DUPPARENT","ALSRNY","10-LGLN-0.5-07192018-WSMSD","10-LGLN-0.5-07192018-WS","WS","SD","Lab","10-LGLN-0.5-07192018-WS","R1806839","07/19/2018 14:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-ROUT-1.3","N","N","ALSRNY","10-ROUT-1.3-07192018-WSMSD","10-ROUT-1.3-07192018-WS","WS","SD","Lab","10-ROUT-1.3-07192018-WS","R1806839","07/19/2018 15:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-LGLN-0.5","N","DUP","ALSRNY","10-LGLN-0.5-07192018-WS-DUPMSD","10-LGLN-0.5-07192018-WS-DUP","WS","SD","Lab","10-LGLN-0.5-07192018-WS-DUP","R1806839","07/19/2018 14:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318185-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806839","07/23/2018 00:00:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318188-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806839","07/23/2018 00:00:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318436-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806839","07/25/2018 00:00:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318185-MB1","BLANK","WQ","LB","Lab","","R1806839","07/23/2018 00:00:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318188-MB1","BLANK","WQ","LB","Lab","","R1806839","07/23/2018 00:00:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318436-MB1","BLANK","WQ","LB","Lab","","R1806839","07/25/2018 00:00:00","unknown",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-LGEO_T62-0.2","N","N","ALSRNY","10-LGEO_T62-0.2-07192018-WSMS","10-LGEO_T62-0.2-07192018-WS","WS","MS","Lab","10-LGEO_T62-0.2-07192018-WS","R1806839","07/19/2018 09:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"10-LGEO_T62-0.2","N","N","ALSRNY","10-LGEO_T62-0.2-07192018-WSMSD","10-LGEO_T62-0.2-07192018-WS","WS","SD","Lab","10-LGEO_T62-0.2-07192018-WS","R1806839","07/19/2018 09:00:00","unknown",NA,NA,NA,NA,NA,"07/20/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-RAMA-16.8","N","EB","ALSRNY","15-RAMA-16.8-07232018-WS-EB","15-RAMA-16.8-07232018-WS-EB","WS","N","Field","","R1806919","07/23/2018 14:00:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-RAMA-18.6","N","N","ALSRNY","15-RAMA-18.6-07232018-WS","15-RAMA-18.6-07232018-WS","WS","N","Field","","R1806919","07/23/2018 12:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-KJSTP-001","N","N_DUPPARENT","ALSRNY","15-KJSTP-001-07232018-WS","15-KJSTP-001-07232018-WS","WS","N","Field","","R1806919","07/23/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-KJSTP-001","N","DUP","ALSRNY","15-KJSTP-001-07232018-WS-DUP","15-KJSTP-001-07232018-WS-DUP","WS","N","Field","","R1806919","07/23/2018 10:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-RAMA-16.8","N","N","ALSRNY","15-RAMA-16.8-07232018-WS","15-RAMA-16.8-07232018-WS","WS","N","Field","","R1806919","07/23/2018 14:00:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-RAMA_T25_3-0.2","Y","N","ALSRNY","15-RAMA_T25-0.2-07232018-WS","15-RAMA_T25-0.2-07232018-WS","WS","N","Field","","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600382-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/27/2018 18:53:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","599924-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/24/2018 11:13:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600376-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/28/2018 01:07:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600182-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/27/2018 02:24:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601489-MB1","Method Blank","WQ","LB","Lab","","R1806919","08/04/2018 02:46:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600711-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/31/2018 13:41:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","599938-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/24/2018 09:23:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318814-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/31/2018 16:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318959-MB1","Method Blank","WQ","LB","Lab","","R1806919","08/01/2018 20:06:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600077-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/26/2018 16:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600363-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/24/2018 14:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601421-MB2","Method Blank","WQ","LB","Lab","","R1806919","08/06/2018 17:38:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601613-MB2","Method Blank","WQ","LB","Lab","","R1806919","08/08/2018 00:04:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601492-MB2","Method Blank","WQ","LB","Lab","","R1806919","08/04/2018 05:07:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600715-MB2","Method Blank","WQ","LB","Lab","","R1806919","07/31/2018 14:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600382-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/27/2018 20:58:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","599924-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/24/2018 11:13:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600376-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/28/2018 01:33:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600182-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/27/2018 02:40:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601489-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","08/04/2018 02:52:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600711-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/31/2018 13:50:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","599938-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/24/2018 09:23:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318814-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/31/2018 16:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318959-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","08/01/2018 20:06:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600077-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/26/2018 16:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601421-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806919","08/06/2018 17:42:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601613-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806919","08/08/2018 00:10:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","601492-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806919","08/04/2018 05:13:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","600715-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806919","07/31/2018 14:31:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-KJSTP-001","N","N_DUPPARENT","ALSRNY","15-KJSTP-001-07232018-WSMS","15-KJSTP-001-07232018-WS","WS","MS","Lab","15-KJSTP-001-07232018-WS","R1806919","07/23/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-KJSTP-001","N","DUP","ALSRNY","15-KJSTP-001-07232018-WS-DUPMS","15-KJSTP-001-07232018-WS-DUP","WS","MS","Lab","15-KJSTP-001-07232018-WS-DUP","R1806919","07/23/2018 10:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-RAMA_T25_3-0.2","Y","N","ALSRNY","15-RAMA_T25-0.2-07232018-WSMS","15-RAMA_T25-0.2-07232018-WS","WS","MS","Lab","15-RAMA_T25-0.2-07232018-WS","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-KJSTP-001","N","N_DUPPARENT","ALSRNY","15-KJSTP-001-07232018-WSMSD","15-KJSTP-001-07232018-WS","WS","SD","Lab","15-KJSTP-001-07232018-WS","R1806919","07/23/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-KJSTP-001","N","DUP","ALSRNY","15-KJSTP-001-07232018-WS-DUPMSD","15-KJSTP-001-07232018-WS-DUP","WS","SD","Lab","15-KJSTP-001-07232018-WS-DUP","R1806919","07/23/2018 10:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-RAMA_T25_3-0.2","Y","N","ALSRNY","15-RAMA_T25-0.2-07232018-WSMSD","15-RAMA_T25-0.2-07232018-WS","WS","SD","Lab","15-RAMA_T25-0.2-07232018-WS","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318986-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318984-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318985-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318984-MB1","BLANK","WQ","LB","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318985-MB1","BLANK","WQ","LB","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"LAB_INTERNAL","N","LAB_INTERNAL","ALSRNY","318986-MB1","BLANK","WQ","LB","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-RAMA_T25_3-0.2","Y","N","ALSRNY","15-RAMA_T25-0.2-07232018-WSSMS","15-RAMA_T25-0.2-07232018-WS","WS","MS","Lab","15-RAMA_T25-0.2-07232018-WS","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"15-RAMA_T25_3-0.2","Y","N","ALSRNY","15-RAMA_T25-0.2-07232018-WSSMSD","15-RAMA_T25-0.2-07232018-WS","WS","SD","Lab","15-RAMA_T25-0.2-07232018-WS","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-WQUAS-9.8","N","N","ALSRNY","13-WQUAS-9.8-07242018-WS","13-WQUAS-9.8-07242018-WS","WS","N","Field","","R1806959","07/24/2018 10:00:00","Unknown",NA,NA,NA,NA,NA,"07/25/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
